stock_code,transaction_date,window_id,small_passive_buy_amount,active_inferred_count,order_age_missing_count,order_age_fifo_count,Q_rule_t,active_sell_amount,active_buy_amount,active_sell_count,window_trade_count,signal_deal_sell_amount,small_passive_sell_amount,signal_deal_buy_amount,pi_max_price_impact_pct,R_seed_t,window_close_price,order_age_recovered_count,deal_amount,active_buy_count,signed_mix_qr_amount,large_active_buy_amount,side_fallback_count,window_open_price,order_age_unresolved_count,order_age_direct_count,passive_retail_amount,unknown_side_amount,large_active_sell_amount,passive_quant_amount,signed_large_active_amount,active_non_large_amount,CH_rule_t
000505.SZ,20260709,18,59810,106,0,0,-141555,201365,59810,66,106,201365,201365,59810,-0.0019379844961239896,0,5.15,106,261175,40,-141555,0,0,5.16,0,106,0,0,0,0,0,-141555,0
000505.SZ,20260709,19,217871,95,0,0,125572,81463,208583,18,98,73723,73723,217871,0.003883495145630985,0,5.17,98,291594,77,144148,0,0,5.16,0,98,0,0,0,-1548,0,127120,0
000505.SZ,20260709,20,106377,82,0,0,-15295,96388,97605,31,87,104128,104128,106377,0,0,5.17,87,210505,51,2249,0,0,5.16,0,87,0,0,0,-16512,0,1217,0
000505.SZ,20260709,21,59101,62,0,0,-246779,154106,80339,27,63,348356,348356,59101,0.001934235976789127,0,5.18,63,407457,35,-289255,0,0,5.18,0,63,0,0,0,-173012,0,-73767,0
000505.SZ,20260709,22,312818,111,0,0,-518102,592012,73394,80,112,353104,353104,312818,-0.0019305019305018896,0,5.17,112,665922,31,-40286,0,0,5.17,0,112,0,0,0,516,0,-518618,0
000505.SZ,20260709,23,81169,58,0,0,-12743,93912,81169,24,58,93912,93912,81169,-0.001934235976789127,0,5.16,58,175081,34,-12743,0,0,5.16,0,58,0,0,0,0,0,-12743,0
000505.SZ,20260709,24,81160,134,0,0,-226100,319576,75992,79,138,316472,301052,81160,-0.0019379844961239896,0,5.15,138,397632,55,-219892,0,0,5.17,0,138,0,0,15420,2064,-15420,-228164,-15420
000505.SZ,20260709,25,176890,177,0,0,108820,61315,194434,35,179,85580,85580,185679,0.003883495145630985,0,5.17,179,271259,142,91310,8789,0,5.15,0,179,0,0,0,-15510,8789,124330,8789
000505.SZ,20260709,26,93958,68,0,0,-30397,112487,107890,27,76,161507,161507,93958,0,0,5.17,76,255465,41,-67549,0,0,5.17,0,76,0,0,0,-25800,0,-4597,0
000505.SZ,20260709,27,76467,109,0,0,-547567,608039,59957,85,109,591529,591014,76467,-0.003868471953578254,0,5.15,109,667996,24,-514547,0,0,5.16,0,109,0,0,515,0,-515,-547567,-515
000505.SZ,20260709,28,73019,103,0,0,-181924,298633,116709,40,103,342323,342323,73019,-0.0019417475728156649,0,5.14,103,415342,63,-269304,0,0,5.14,0,103,0,0,0,0,0,-181924,0
000505.SZ,20260709,29,175617,68,0,0,153012,25689,178701,8,68,28773,28773,175617,0.003891050583657678,0,5.16,68,204390,60,146844,0,0,5.13,0,68,0,0,0,0,0,153012,0
000505.SZ,20260709,30,402655,139,0,0,608722,95848,687548,49,142,397763,397763,405757,0.003875968992247979,0,5.18,142,803520,90,4892,3102,0,5.15,0,142,0,0,0,20124,3102,588598,3102
000505.SZ,20260709,31,40922,67,0,0,-46968,87890,40922,21,67,87890,87890,40922,-0.0019305019305018896,0,5.17,67,128812,46,-46968,0,0,5.18,0,67,0,0,0,0,0,-46968,0
000505.SZ,20260709,32,45066,46,0,0,3706,41360,45066,6,46,41360,41360,45066,0.001934235976789127,0,5.18,46,86426,40,3706,0,0,5.17,0,46,0,0,0,0,0,3706,0
000505.SZ,20260709,33,100495,63,0,0,69415,46102,115517,26,63,61124,61124,100495,0.0019305019305020609,0,5.19,63,161619,37,39371,0,0,5.18,0,63,0,0,0,0,0,69415,0
000505.SZ,20260709,34,74736,19,0,0,48836,25900,74736,4,19,25900,25900,74736,-0.0019267822736032127,0,5.18,19,100636,15,48836,0,0,5.19,0,19,0,0,0,0,0,48836,0
000505.SZ,20260709,35,127957,90,0,0,-78186,267267,189081,45,90,328391,328391,127957,0.0019305019305020609,0,5.19,90,456348,45,-200434,0,0,5.18,0,90,0,0,0,0,0,-78186,0
000505.SZ,20260709,36,588270,190,0,0,-360851.00000000006,540870,175349,80,198,132101,131583,588270,0,0,5.19,198,720371,110,456687.00000000006,0,0,5.19,0,198,0,0,518,4152,-518,-365003.00000000006,-518
000505.SZ,20260709,37,149932,102,0,0,-82015,335720,248018,68,102,433806,428119,149932,-0.0019267822736032127,0,5.18,102,583738,34,-278187,0,0,5.18,0,102,0,0,5687,0,-5687,-82015,-5687
000505.SZ,20260709,38,428030,166,0,0,-45689,454065,434896,82,166,434411,434411,454550,0.0019305019305020609,0,5.19,166,888961,84,-6380.999999999996,26520,0,5.19,0,166,0,0,0,0,26520,-45689,26520
000505.SZ,20260709,39,18707,56,0,0,-132841,149472,14036,45,66,151548,151548,18707,0,0,5.19,66,170255,11,-132841,0,0,5.19,0,66,0,0,0,2595,0,-135436,0
000505.SZ,20260709,40,144365,74,0,0,145971,31610,177581,29,74,64826,64826,144365,0.0019267822736030416,0,5.2,74,209191,45,79539,0,0,5.19,0,74,0,0,0,0,0,145971,0
000505.SZ,20260709,41,31200,50,0,0,1098,30102,31200,24,50,30102,30102,31200,0,0,5.2,50,61302,26,1098,0,0,5.2,0,50,0,0,0,0,0,1098,0
000505.SZ,20260709,42,311440,304,0,0,47481,298775,375925,166,310,334112,333593,346308,0,0,5.2,310,680420,138,-22153,34868,0,5.2,0,310,0,0,519,4680,34349,42801,34349
000505.SZ,20260709,43,103860,148,0,0,-105814,194623,88809,88,148,179572,179572,103860,-0.001923076923076882,0,5.19,148,283432,60,-75712,0,0,5.2,0,148,0,0,0,0,0,-105814,0
000505.SZ,20260709,44,585341,252,0,0,-118048,522660,408800,119,252,336741,331551,594719,0.0019267822736030416,0,5.2,252,931460,133,253790,9378,0,5.2,0,252,0,0,5190,0,4188,-118048,4188
000505.SZ,20260709,45,381683,273,0,0,167821,338141,503883,134,276,461901,461382,381683,-0.001923076923076882,0,5.19,276,843584,139,-79699,0,0,5.2,0,276,0,0,519,1560,-519,166261,-519
000505.SZ,20260709,46,362033,314,0,0,-58412,430325,365153,165,326,467245,467245,362033,0.0019267822736030416,0,5.2,326,829278,149,-105212,0,0,5.19,0,326,0,0,0,6760,0,-65172,0
000505.SZ,20260709,47,521457,383,0,0,478017,223309,707205,144,399,431354,386730,554280,0.001923076923076882,0,5.21,399,985634,239,134727,32823,0,5.19,0,399,0,0,44624,-17680,-11801,495697,-11801
000506.SZ,20260709,0,40015926,12747,29,85,2366652,63854833,97370934,4493,13921,75658899,29828706,98133872,0.04603174603174604,-76372,13.18,13892,173792771,8254,10187220,69229562,0,12.6,29,13807,-76372,0,34718577,3361536,34510985,-994884,34510985
000506.SZ,20260709,1,23643043,10024,0,25,-1977773,32696219,37639216,4465,10994,29724023,17748276,45899977,-0.00758725341426401,0,13.08,10994,75624000,5559,5894767,21568793,0,13.18,0,10969,0,0,12663888,1984135,8904905,-3961908,8904905
000506.SZ,20260709,2,21333460,9463,2,6,-7339582.640000001,32233912.82,35748690.14,3495,9752,27684099,15525093,42510968.96,0.0015290519877675516,0,13.1,9750,70195067.96000001,5968,5808367,22387107.96,0,13.07,2,9744,0,0,10949407,583341,11437700.96,-7922923.640000001,11437700.96
000506.SZ,20260709,3,14356798,6520,0,3,-4341620,20793568,19062589,2632,6622,19507315,14879816,20846590,-0.0045801526717557635,0,13.04,6622,40353905,3888,-523018,6921929,0,13.08,0,6619,0,0,4195362,115926,2726567,-4457546,2726567
000506.SZ,20260709,4,11272866,5385,0,1,-2608191,15936952,16942216,1905,5498,17256791,13756643,16334590,0.0038343558282209135,0,13.09,5498,33591381,3480,-2483777,5986774,0,13.04,0,5497,0,0,2575098,-201779,3411676,-2406412,3411676
000506.SZ,20260709,5,8794283,3592,0,2,645765,9238792,12973261,1354,3754,9036523,7394808,14049634,0.009167303284950419,0,13.21,3754,23086157,2238,1399475,5263841,0,13.09,0,3752,0,0,1633225,541912,3630616,103853,3630616
000506.SZ,20260709,6,11628350,5566,0,16,-2472372,20112105,18794090,2332,5984,18601930,9782042,22357222,-0.00681302043906144,0,13.12,5984,40959152,3234,1846308,10620251,0,13.23,0,5968,0,0,8928509,537385,1691742,-3009757,1691742
000506.SZ,20260709,7,7148408,3474,0,5,-4639252,12328620,7616078,1736,3489,11445308,9272466,8964776,-0.00228658536585361,0,13.09,3489,20410084,1738,-2124058,2176232,0,13.11,0,3484,0,0,1812978,436544,363254,-5075796,363254
000506.SZ,20260709,8,5550990,2959,0,3,-2331199,8236673,7673820,966,3007,8361656,7097765,7713149,0.0045836516424752095,0,13.15,3007,16074805,1993,-1546775,2574278,0,13.09,0,3004,0,0,851772,-45840,1722506,-2285359,1722506
000506.SZ,20260709,9,6609291,2472,0,1,-850650,8266136,6388410,1277,2562,7480040,5951203,7719846,0.0015209125475284847,0,13.17,2562,15199886,1195,658088,957805,0,13.15,0,2561,0,0,1681587,303294,-723782,-1153944,-723782
000506.SZ,20260709,10,5851176,3008,0,1,-3898608,9314373,6240647,1431,3069,8322447,7516356,7434855,-0.0007593014426727249,0,13.16,3069,15757302,1577,-1665180,1623060,0,13.18,0,3068,0,0,766710,31468,856350,-3930076,856350
000506.SZ,20260709,11,6056697,2870,0,2,-690412,9581448,6177735,1331,3062,9076256,5378357,8003462,-0.002279635258358614,0,13.13,3062,17079718,1539,678340,1685000,0,13.14,0,3060,0,0,3959664,438637,-2274664,-1129049,-2274664
000506.SZ,20260709,12,7056937,3272,0,0,-3777033,11898549,6435038,1878,3441,10219020,7020528,9005990,-0.012947448591012942,0,12.96,3441,19225010,1394,36409,1871331,0,13.13,0,3441,0,0,3276214,281595,-1404883,-4058628,-1404883
000506.SZ,20260709,13,4783430,2861,0,2,-1866408,13375731,6584429,1447,2951,11812880,7039572,8640856,-0.0030864197530864907,0,12.92,2951,20453736,1414,-2256142,1836542,0,12.96,0,2949,0,0,6794192,-32756,-4957650,-1833652,-4957650
000506.SZ,20260709,14,6581683,3031,0,1,-2463316,12498202,6867714,1435,3059,9624472,7294127,9826779,0.0007739938080495191,0,12.93,3059,19451251,1596,-712444,1186049,0,12.92,0,3058,0,0,4389392,-36171,-3203343,-2427145,-3203343
000506.SZ,20260709,15,4668753,2181,0,5,-2227196,8636036,4588896,1063,2229,7800262,6203145,5700180,-0.0023201856148491384,0,12.9,2229,13500442,1118,-1534392,388161,0,12.93,0,2224,0,0,2240383,-32278,-1852222,-2194918,-1852222
000506.SZ,20260709,16,5939976,2369,0,12,-167287,7324271,6800050,828,2398,6567029,5999417,7741686,0.0023255813953487877,0,12.93,2398,14308715,1541,-59441,1032679,0,12.9,0,2386,0,0,1336643,52970,-303964,-220257,-303964
000506.SZ,20260709,17,3807428,1839,0,2,-1371974,5291816,4042522,850,1863,4909780,4536962,4570370,-0.0030935808197988515,0,12.89,1863,9480150,989,-729534,655658,0,12.92,0,1861,0,0,480102,52876,175556,-1424850,175556
000506.SZ,20260709,18,4656635,2305,0,1,-126174,4751478,5527528,874,2321,4795531,4542383,5588184,0.000775795190069805,0,12.9,2321,10383715,1431,114252,1072544,0,12.89,0,2320,0,0,112153,58167,960391,-184341,960391
000506.SZ,20260709,19,4118634,2015,0,4,-1062386,6010738,7347113,861,2061,8838023,4728516,4617724,-0.003100775193798521,0,12.86,2061,13455747,1154,-609882,3513976,0,12.89,0,2057,0,0,1094621,20594,2419355,-1082980,2419355
000506.SZ,20260709,20,4186696,2144,0,3,-4738578,15664907,3112963,1470,2183,9780353,5338102,9135687,-0.006220839813374812,0,12.78,2183,18916040,674,-1151406,739048,0,12.85,0,2180,0,0,8652194,-99780,-7913146,-4638798,-7913146
000506.SZ,20260709,21,3921039,2135,0,2,-1582216,7591956,4799675,915,2225,6454950,5064623,6265000,-0.0007824726134585123,0,12.77,2225,12719950,1220,-1143584,1285302,0,12.77,0,2223,0,0,2448986,46381,-1163684,-1628597,-1163684
000506.SZ,20260709,22,4015709,1921,0,2,-1694965,6154064,4492278,928,1973,5955595,5214204,4820932,0.0023492560689116005,0,12.8,1973,10776527,993,-1198495,784766,0,12.77,0,1971,0,0,761848,-10261,22918,-1684704,22918
000506.SZ,20260709,23,3454883,1760,0,0,-6102793,8630121,2903757,1029,1786,7552623,7333618,4050381,0.0007812499999999833,0,12.81,1786,11603004,731,-3878735,586517,0,12.79,0,1786,0,0,227986,-17898,358531,-6084895,358531
000506.SZ,20260709,24,6429406,2625,0,5,1111881,7351035,9464874,1198,2721,6855560,5255981,10373054,0.010148321623731383,0,12.94,2721,17228614,1427,1173425,3291350,0,12.82,0,2716,0,0,2251877,37515,1039473,1074366,1039473
000506.SZ,20260709,25,4544295,1797,0,2,408253,5350968,7907325,653,1839,7255377,5391930,6329554,0.007727975270479108,0,13.04,1839,13584931,1144,-847635,2952378,0,12.95,0,1837,0,0,696328,107946,2256050,300307,2256050
000506.SZ,20260709,26,3205690,1609,0,0,-1184846,4680317,6504936,814,1680,6059960,4725258,5502351,-0.001533742331288311,0,13.02,1680,11562311,795,-1519568,3227116,0,13.03,0,1680,0,0,404247,-186596,2822869,-998250,2822869
000506.SZ,20260709,27,3288044,1778,0,0,1873230,3721233,7332333,663,1844,6314792,4897540,4987777,0,0,13.02,1844,11302569,1115,-1609496,2430593,0,13.02,0,1844,0,0,686392,6331,1744201,1866899,1744201
000506.SZ,20260709,28,2894908,1467,0,0,-1363530,4567084,3411091,811,1557,5139843,4471168,3618613,0,0,13.02,1557,8758456,656,-1576260,722394,0,13.02,0,1557,0,0,669986,-155129,52408,-1208401,52408
000506.SZ,20260709,29,3260110,1364,0,0,278045,3205383,4447511,468,1373,3549439,3001043,4132157,0.004608294930875614,0,13.08,1373,7681596,896,259067,1187051,0,13.02,0,1373,0,0,233392,-10424,953659,288469,953659
000506.SZ,20260709,30,2434030,1452,0,0,-1146503,4247576,3188190,767,1474,4508279,3961013,3052834,-0.004587155963302791,0,13.02,1474,7561113,685,-1526983,641036,0,13.08,0,1474,0,0,525034,28885,116002,-1175388,116002
000506.SZ,20260709,31,2766863,1054,0,0,436437,2272586,3843391,399,1118,3741470,2986546,3178519,0.004608294930875614,0,13.08,1118,6919989,655,-219683,958818,0,13.03,0,1118,0,0,207762,-383312,751056,819749,751056
000506.SZ,20260709,32,4458634,1809,0,4,524908,4053730,5259253,741,1859,4150273,3925056,5355354,0.006116207951070342,0,13.16,1859,9505627,1068,533578,890180,0,13.08,0,1855,0,0,231757,-22192,658423,547100,658423
000506.SZ,20260709,33,3377553,1480,0,6,160312,4246203,4463847,761,1482,4880222,4398543,3835080,0,0,13.16,1482,8715302,719,-1020990,495643,0,13.16,0,1476,0,0,443563,-5252,52080,165564,52080
000506.SZ,20260709,34,4834008,2006,0,7,2573374,5791401,9061188,869,2080,7195602,4396184,8065307,-0.002279635258358614,-133118,13.13,2080,15260909,1137,437824,3330024,0,13.15,0,2073,-133118,0,2700693,-67082,629331,2640456,629331
000506.SZ,20260709,35,3550036,1320,0,0,-1135467,5369078,3488221,684,1434,4917603,3678735,4653176,0.0030464584920029815,0,13.17,1434,9570779,636,-128699,980116,0,13.12,0,1434,0,0,1361892,363614,-381776,-1499081,-381776
000506.SZ,20260709,36,7241555,2599,0,2,1724992,7840396,11599190,1305,2778,10113907,7572813,10080080,0.009111617312072834,0,13.29,2778,20193987,1294,-331258,3540872,0,13.17,0,2776,0,0,1838747,-331677,1702125,2056669,1702125
000506.SZ,20260709,37,5472710,2134,0,9,-2169063,9650194,7397017,1252,2186,9828697,7726627,7455802,-0.0045146726862301525,0,13.23,2186,17284499,882,-2253917,1952125,0,13.29,0,2177,0,0,2133037,-96798,-180912,-2072265,-180912
000506.SZ,20260709,38,6355922,2153,0,3,3004017,9768390,7861462,1059,2221,8714901,4021511,9198613,0.002267573696145076,0,13.26,2221,17913514,1094,2334411,1276703,0,13.23,0,2218,0,0,6259378,-71730,-4982675,3075747,-4982675
000506.SZ,20260709,39,2477451,1856,0,1,-2123887,6495427,4988391,1129,1898,6986229,5092274,4660607,-0.0007541478129713264,0,13.25,1898,11646836,727,-2614823,2358211,0,13.25,0,1897,0,0,1718900,22460,639311,-2146347,639311
000506.SZ,20260709,40,4716455,2106,0,1,1747607,4837667,8931051,818,2224,7815433,5640768,7130351,0.009056603773584847,6650,13.37,2224,14945784,1288,-924313,3598711,0,13.26,0,2223,6650,0,989850,263084,2608861,1484523,2608861
000506.SZ,20260709,41,6131583,2219,0,2,1544541,6446167,7612275,1126,2280,7341753,6056988,7139828,0.002991772625280548,0,13.41,2280,14481581,1093,74595,927783,0,13.35,0,2278,0,0,1365227,-59011,-437444,1603552,-437444
000506.SZ,20260709,42,7618304,2716,0,2,-594140,12925488,13678592,1241,2932,14173850,8563572,14340922,0.005219985085756919,0,13.48,2932,28514772,1475,-945268,7015384,0,13.41,0,2930,0,0,5317512,350628,1697872,-944768,1697872
000506.SZ,20260709,43,7159344,2634,0,0,-1237001,11038965,8397448,1406,2692,10305873,7654609,9417832,-0.0037091988130564324,0,13.43,2692,19723705,1228,-495265,1792874,0,13.45,0,2692,0,0,3116878,80512,-1324004,-1317513,-1324004
000506.SZ,20260709,44,10446260.120000001,3247,0,0,1532624.3600000003,14959055.56,17552941.119999997,1295,3298,16299173.760000002,11446467.760000002,16580678.919999998,0.0029784065524944845,0,13.47,3298,32879852.68,1952,-1000207.6399999999,6105658,0,13.42,0,3298,0,0,4881466.8,162930,1224191.2000000002,1369694.3600000003,1224191.2000000002
000506.SZ,20260709,45,8909211.46,2883,0,0,7740.560000000058,11334267.74,9612214,1487,2906,11343784,9015051.98,9705119.74,-0.0022271714922049842,0,13.44,2906,21048903.740000002,1396,-105840.52000000014,690683,0,13.46,0,2906,0,0,2433957.3,-13480,-1743274.3,21220.560000000056,-1743274.3
000506.SZ,20260709,46,11640749.92,3621,0,1,-5330534.16,20650951.08,11206094.92,2281,3763,17382220.08,12298216.08,15114448.92,-0.003720238095238016,0,13.39,3763,32496669,1340,-657466.1599999999,2250527,0,13.44,0,3762,0,0,6307176,57673,-4056649,-5388207.16,-4056649
000506.SZ,20260709,47,13007145,2501,0,2,-11223396,23006630,8100936,1723,2600,17637144,12341533,14333667,0.0014936519790888403,0,13.41,2600,31970811,778,665612,1351986,0,13.39,0,2598,0,0,5270147,-235863,-3918161,-10987533,-3918161
000507.SZ,20260709,0,342043,131,0,0,-987669,823647,175954,85,138,1124558,1124558,342043,-0.004255319148936268,0,4.68,138,1466601,46,-782515,0,0,4.7,0,138,0,0,0,-339976,0,-647693,0
000507.SZ,20260709,1,277613,103,0,0,-353867,598252,244385,66,103,565024,565024,277613,0,0,4.68,103,842637,37,-287411,0,0,4.67,0,103,0,0,0,0,0,-353867,0
000507.SZ,20260709,2,440578,42,0,0,125162,241472,366634,19,42,167528,167528,440578,0,0,4.68,42,608106,23,273050,0,0,4.68,0,42,0,0,0,0,0,125162,0
000507.SZ,20260709,3,31423,27,0,0,-24269,55692,31423,21,27,55692,55692,31423,0.002136752136752281,0,4.69,27,87115,6,-24269,0,0,4.68,0,27,0,0,0,0,0,-24269,0
000507.SZ,20260709,4,86742,35,0,0,-309943,396685,86742,30,35,396685,396685,86742,-0.0042643923240939146,0,4.67,35,483427,5,-309943,0,0,4.69,0,35,0,0,0,0,0,-309943,0
000507.SZ,20260709,5,522688,57,0,0,431418,95482,526900,14,57,99694,99694,522688,0.002141327623126293,0,4.68,57,622382,43,422994,0,0,4.67,0,57,0,0,0,0,0,431418,0
000507.SZ,20260709,6,52997,63,0,0,-227801,281736,53935,40,63,282674,282674,52997,0,0,4.68,63,335671,23,-229677,0,0,4.69,0,63,0,0,0,0,0,-227801,0
000507.SZ,20260709,7,22464,34,0,0,-36848,59312,22464,14,34,59312,59312,22464,0,0,4.68,34,81776,20,-36848,0,0,4.68,0,34,0,0,0,0,0,-36848,0
000507.SZ,20260709,8,16848,33,0,0,-360021,376869,16848,28,33,376869,376869,16848,-0.0021367521367520914,0,4.67,33,393717,5,-360021,0,0,4.67,0,33,0,0,0,0,0,-360021,0
000507.SZ,20260709,9,92171,69,0,0,-1083255,1224822,92171,64,69,1224822,1175426,92171,-0.002141327623126293,0,4.66,69,1316993,5,-1083255,0,0,4.67,0,69,0,0,49396,0,-49396,-1083255,-49396
000507.SZ,20260709,10,66314,26,0,0,-246372,312686,66314,19,26,312686,312686,66314,0.00214592274678107,0,4.67,26,379000,7,-246372,0,0,4.66,0,26,0,0,0,0,0,-246372,0
000507.SZ,20260709,11,158192,248,0,0,-2771340,2943947,166562,217,248,2952317,2946272,158192,-0.004282655246252586,0,4.65,248,3110509,31,-2788080,0,0,4.66,0,248,0,0,6045,0,-6045,-2771340,-6045
000507.SZ,20260709,12,106950,172,0,0,-620804,729149,108345,119,172,730544,730544,106950,-0.002150537634408747,0,4.64,172,837494,53,-623594,0,0,4.65,0,172,0,0,0,0,0,-620804,0
000507.SZ,20260709,13,156705,52,0,0,-92463,249168,156705,25,52,249168,249168,156705,0,0,4.64,52,405873,27,-92463,0,0,4.64,0,52,0,0,0,0,0,-92463,0
000507.SZ,20260709,14,263287.51999999996,159,0,0,-403229.48,658165,529750.52,70,159,787453,649813,400462.51999999996,0.002155172413793249,0,4.65,159,1187915.52,89,-386525.48,274815,0,4.64,0,159,0,0,0,0,274815,-403229.48,274815
000507.SZ,20260709,15,57195,37,0,0,44203,12992,57195,4,37,12992,12992,57195,0,0,4.65,37,70187,33,44203,0,0,4.65,0,37,0,0,0,0,0,44203,0
000507.SZ,20260709,16,174375,61,0,0,-111047.99999999997,339363,228315,20,61,393303,393303,174375,-0.002150537634408747,0,4.64,61,567678,41,-218927.99999999997,0,0,4.65,0,61,0,0,0,0,0,-111047.99999999997,0
000507.SZ,20260709,17,67729,143,0,0,-1020503.48,1088232.48,66803,115,143,1087306.48,1086380.48,67729,-0.0021551724137930574,0,4.63,143,1155035.48,28,-1018651.48,0,0,4.64,0,143,0,0,926,0,-926,-1020503.48,-926
000507.SZ,20260709,18,420343,76,0,0,308993,125703,434696,16,76,140056,140056,420343,0.0021598272138228483,0,4.64,76,560399,60,280287,0,0,4.63,0,76,0,0,0,0,0,308993,0
000507.SZ,20260709,19,211319.51999999996,64,0,0,167766.52,43553,285719.51999999996,19,64,43553,43553,285719.51999999996,0,0,4.64,64,329272.52,45,167766.52,74400,0,4.63,0,64,0,0,0,0,74400,167766.52,74400
000507.SZ,20260709,20,1855.9999999999998,29,0,0,-111713,113569,1855.9999999999998,27,29,113569,113569,1855.9999999999998,0,0,4.64,29,115425,2,-111713,0,0,4.64,0,29,0,0,0,0,0,-111713,0
000507.SZ,20260709,21,58928,33,0,0,-190166,249094,58928,23,33,249094,249094,58928,-0.0021551724137930574,0,4.63,33,308022,10,-190166,0,0,4.64,0,33,0,0,0,0,0,-190166,0
000507.SZ,20260709,22,210656,52,0,0,-258826,469482,210656,45,52,469482,469482,210656,0,0,4.63,52,680138,7,-258826,0,0,4.63,0,52,0,0,0,0,0,-258826,0
000507.SZ,20260709,23,45472,19,0,0,8432,37040,45472,17,19,37040,37040,45472,0,0,4.63,19,82512,2,8432,0,0,4.63,0,19,0,0,0,0,0,8432,0
000507.SZ,20260709,24,238118,85,0,0,785852,51851,837703,9,85,651436,651436,238118,0,0,4.63,85,889554,76,-413318,0,0,4.63,0,85,0,0,0,0,0,785852,0
000507.SZ,20260709,25,93526,42,0,0,-62168,155694,93526,20,42,155694,155694,93526,-0.0021598272138228483,0,4.62,42,249220,22,-62168,0,0,4.63,0,42,0,0,0,0,0,-62168,0
000507.SZ,20260709,26,728316,49,0,0,246401,481452,728317,28,49,480989,480989,728780,0,0,4.62,49,1209769,21,247327,463.99999999999994,0,4.63,0,49,0,0,0,0,463.99999999999994,246401,463.99999999999994
000507.SZ,20260709,27,163777,166,0,0,-1379954,1488753,108799,156,166,1433775,1433775,163777,-0.002164502164502118,0,4.61,166,1597552,10,-1269998,0,0,4.63,0,166,0,0,0,0,0,-1379954,0
000507.SZ,20260709,28,812286,68,0,0,736221,132768,868989,21,68,189471,189471,812286,0,0,4.61,68,1001757,47,622815,0,0,4.61,0,68,0,0,0,0,0,736221,0
