stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600076.SH,20260709,16,0.002579,-0.000383,-0.002408,0.000212,-0,0.002579,0,0.002579,21249.518323826273,0,0.041723,1.73e-18
600076.SH,20260709,17,-0.008682,0.000106,0.002409,-0.000203,-0.000054,-0.008629,-0,-0.008628,0.03183381633044811,0.968166,0.005768,1.73e-18
600076.SH,20260709,18,0.002723,-0.000467,-0.002426,0.000169,0.000001,0.002723,0,0.002722,16924.956479506945,0,0.002198,1.73e-18
600076.SH,20260709,19,-0.002174,0.000085,0.002427,-0.000338,0.000001,-0.002175,-0,-0.0021750000000000003,33765.20724503516,0,0.000557,1.73e-18
600076.SH,20260709,20,0.000166,-0.000169,0,0.000003,-0,0.000166,0,0.000166,309.6021588989506,0,0,1.73e-18
600076.SH,20260709,21,0.000064,0.000002,0,-0.000066,-0,0.000064,0,0.000064,6557.047644981423,0,0,1.73e-18
600076.SH,20260709,22,0.003105,-0.000033,0,0.000133,-0,0.003105,0,0.003105,0.04152914339912174,0.958471,0.290678,1.73e-18
600076.SH,20260709,23,0.001858,0.000251,0.001225,-0.000138,0.000463,0.001395,0,0.001395,0.04328260839111541,0.956717,0.153701,1.73e-18
600076.SH,20260709,24,0.000038,0.000114,-0.000004,-0.000149,-0.000004,0.000042,0,0.000042000000000000004,14875.498928813593,0,0.627645,1.73e-18
600076.SH,20260709,25,-0.005001,-0.000074,-0.001223,-0.000071,-0.003374,-0.001627,-0,-0.0016270000000000004,0.011202131295334487,0.988798,0.63204,1.73e-18
600076.SH,20260709,26,0.00936,-0.000402,-0.002439,-0.000109,0.000224,0.009136,0,0.009136,0.016944489185377717,0.983056,0.023927,1.73e-18
600076.SH,20260709,27,-0.00749,0.000314,0.004897,-0.000906,-0,-0.00749,-0,-0.00749,0.284388231184049,0.715612,0,1.73e-18
600076.SH,20260709,28,0.005118,-0.000636,-0.003682,-0.000799,-0,0.005118,0,0.005118,79944.8677271448,0,0.002892,1.73e-18
