stock_code,transaction_date,window_id,order_age_missing_count,window_close_price,active_inferred_count,small_passive_buy_amount,order_age_fifo_count,active_buy_count,deal_amount,Q_rule_t,small_passive_sell_amount,signal_deal_buy_amount,window_trade_count,R_seed_t,order_age_unresolved_count,large_active_buy_amount,large_active_sell_amount,passive_quant_amount,passive_retail_amount,side_fallback_count,order_age_direct_count,active_buy_amount,pi_max_price_impact_pct,order_age_recovered_count,active_sell_amount,window_open_price,active_sell_count,active_non_large_amount,signed_large_active_amount,CH_rule_t,signed_mix_qr_amount,signal_deal_sell_amount,unknown_side_amount
000004.SZ,20260709,18,0,0.42,5,0,0,0,9534,-9534,9534,0,5,0,0,0,0,0,0,0,5,0,0,5,9534,0.42,5,-9534,0,0,-9534,9534,0
000004.SZ,20260709,19,0,0.42,11,0,0,0,74256,-74256,74256,0,11,0,0,0,0,0,0,0,11,0,0,11,74256,0.42,11,-74256,0,0,-74256,74256,0
000004.SZ,20260709,20,0,0.42,2,0,0,0,11004,-11004,11004,0,2,0,0,0,0,0,0,0,2,0,0,2,11004,0.42,2,-11004,0,0,-11004,11004,0
000004.SZ,20260709,21,0,0.42,8,0,0,0,5796,-5796,5796,0,8,0,0,0,0,0,0,0,8,0,0,8,5796,0.42,8,-5796,0,0,-5796,5796,0
000004.SZ,20260709,22,0,0.42,8,0,0,0,25956,-25956,25956,0,8,0,0,0,0,0,0,0,8,0,0,8,25956,0.42,8,-25956,0,0,-25956,25956,0
000004.SZ,20260709,23,0,0.42,3,0,0,0,294,-294,294,0,3,0,0,0,0,0,0,0,3,0,0,3,294,0.42,3,-294,0,0,-294,294,0
000004.SZ,20260709,24,0,0.42,21,0,0,0,7908.6,-7908.6,7908.6,0,21,0,0,0,0,0,0,0,21,0,0,21,7908.6,0.42,21,-7908.6,0,0,-7908.6,7908.6,0
000004.SZ,20260709,25,0,0.42,2,0,0,0,8400,-8400,8400,0,2,0,0,0,0,0,0,0,2,0,0,2,8400,0.42,2,-8400,0,0,-8400,8400,0
000004.SZ,20260709,26,0,0.42,2,0,0,0,24738,-24738,24738,0,2,0,0,0,0,0,0,0,2,0,0,2,24738,0.42,2,-24738,0,0,-24738,24738,0
000004.SZ,20260709,27,0,0.42,11,0,0,0,53424,-53424,53424,0,11,0,0,0,0,0,0,0,11,0,0,11,53424,0.42,11,-53424,0,0,-53424,53424,0
000004.SZ,20260709,28,0,0.42,4,0,0,0,12096,-12096,12096,0,4,0,0,0,0,0,0,0,4,0,0,4,12096,0.42,4,-12096,0,0,-12096,12096,0
000004.SZ,20260709,29,0,0.42,2,0,0,0,2520,-2520,2520,0,2,0,0,0,0,0,0,0,2,0,0,2,2520,0.42,2,-2520,0,0,-2520,2520,0
000004.SZ,20260709,30,0,0.42,4,0,0,0,9702,-9702,9702,0,4,0,0,0,0,0,0,0,4,0,0,4,9702,0.42,4,-9702,0,0,-9702,9702,0
000004.SZ,20260709,31,0,0.42,2,0,0,0,12684,-12684,12684,0,2,0,0,0,0,0,0,0,2,0,0,2,12684,0.42,2,-12684,0,0,-12684,12684,0
000004.SZ,20260709,32,0,0.42,4,0,0,0,3906,-3906,3906,0,4,0,0,0,0,0,0,0,4,0,0,4,3906,0.42,4,-3906,0,0,-3906,3906,0
000004.SZ,20260709,33,0,0.42,5,0,0,0,13524,-13524,13524,0,5,0,0,0,0,0,0,0,5,0,0,5,13524,0.42,5,-13524,0,0,-13524,13524,0
000004.SZ,20260709,34,0,0.42,3,0,0,0,4620,-4620,4620,0,3,0,0,0,0,0,0,0,3,0,0,3,4620,0.42,3,-4620,0,0,-4620,4620,0
000004.SZ,20260709,35,0,0.42,1,0,0,0,1764,-1764,1764,0,1,0,0,0,0,0,0,0,1,0,0,1,1764,0.42,1,-1764,0,0,-1764,1764,0
000004.SZ,20260709,36,0,0.42,2,0,0,0,4368,-4368,4368,0,2,0,0,0,0,0,0,0,2,0,0,2,4368,0.42,2,-4368,0,0,-4368,4368,0
000004.SZ,20260709,37,0,0.42,3,0,0,0,43680,-43680,43680,0,3,0,0,0,0,0,0,0,3,0,0,3,43680,0.42,3,-43680,0,0,-43680,43680,0
000004.SZ,20260709,38,0,0.42,2,0,0,0,126,-126,126,0,2,0,0,0,0,0,0,0,2,0,0,2,126,0.42,2,-126,0,0,-126,126,0
000004.SZ,20260709,39,0,0.42,2,0,0,0,798,-798,798,0,2,0,0,0,0,0,0,0,2,0,0,2,798,0.42,2,-798,0,0,-798,798,0
000004.SZ,20260709,40,0,0.42,7,0,0,0,18606,-18606,18606,0,7,0,0,0,0,0,0,0,7,0,0,7,18606,0.42,7,-18606,0,0,-18606,18606,0
000004.SZ,20260709,41,0,0.42,5,0,0,0,60060,-60060,60060,0,5,0,0,0,0,0,0,0,5,0,0,5,60060,0.42,5,-60060,0,0,-60060,60060,0
000004.SZ,20260709,42,0,0.42,3,0,0,0,12222,-12222,12222,0,3,0,0,0,0,0,0,0,3,0,0,3,12222,0.42,3,-12222,0,0,-12222,12222,0
000004.SZ,20260709,43,0,0.42,2,0,0,0,6930,-6930,6930,0,2,0,0,0,0,0,0,0,2,0,0,2,6930,0.42,2,-6930,0,0,-6930,6930,0
000004.SZ,20260709,44,0,0.42,2,0,0,0,210,-210,210,0,2,0,0,0,0,0,0,0,2,0,0,2,210,0.42,2,-210,0,0,-210,210,0
000004.SZ,20260709,45,0,0.42,1,0,0,0,1260,-1260,1260,0,1,0,0,0,0,0,0,0,1,0,0,1,1260,0.42,1,-1260,0,0,-1260,1260,0
000004.SZ,20260709,46,0,0.42,2,0,0,0,4242,-4242,4242,0,2,0,0,0,0,0,0,0,2,0,0,2,4242,0.42,2,-4242,0,0,-4242,4242,0
000004.SZ,20260709,47,0,0.42,5,0,0,0,1428,-1428,1428,0,5,0,0,0,0,0,0,0,5,0,0,5,1428,0.42,5,-1428,0,0,-1428,1428,0
000006.SZ,20260709,0,0,6.75,456,1888600,1,201,4470324,-266658,1845614,2051442,488,0,0,297554,438556,84460,0,0,487,1889597,0.004464285714285751,488,2381717,6.72,255,-351118,-141002,-141002,42986,2418882,0
000006.SZ,20260709,1,0,6.77,268,873937,0,135,1879712,-663131,1005100,873937,269,0,0,0,675,674,0,0,269,607279,0.0029629629629629,269,1271759,6.75,133,-663805,-675,-675,-131163,1005775,0
000006.SZ,20260709,2,0,6.83,366,2261592,0,241,4598834,2416177,1742551,2834523,368,19040,0,572931,21760,0,19040,0,368,3773571,0.008862629246676587,368,806223,6.77,125,2416177,551171,551171,519041,1764311,0
000006.SZ,20260709,3,0,6.84,320,2012314,0,199,3853461,1074211,1203967,2437239,333,0,0,605765,31415,116487,0,0,333,2634524,0.0014641288433381826,333,1102450,6.84,121,957724,574350,574350,808347,1416222,0
000006.SZ,20260709,4,0,6.83,280,884054,0,119,2394319,-390175,1146351,894941,280,0,0,4767,359147,0,0,0,280,824882,-0.0014619883040935362,280,1569437,6.83,161,-390175,-354380,-354380,-262297,1499378,0
000006.SZ,20260709,5,0,6.82,315,1874649,0,193,5400452,652223,1175240,4074722,320,0,0,2347134,3429,-64376,0,0,320,4190644,-0.0014641288433381826,320,1130340,6.83,122,716599,2343705,2343705,699409,1325730,0
000006.SZ,20260709,6,0,6.83,160,751541,0,66,1646233,-135949,777052,751541,164,0,0,0,117640,8856,0,0,164,687466,0.0014662756598240157,164,949911,6.82,94,-144805,-117640,-117640,-25511,894692,0
000006.SZ,20260709,7,0,6.88,222,1488860,0,167,2400514,477900,513882,1774620,231,0,0,397772,0,6138,0,0,231,1617633,0.007320644216691043,231,748099,6.83,55,471762,397772,397772,974978,625894,0
000006.SZ,20260709,8,0,6.84,124,357524,0,58,1003461,-243964,604274,357524,124,0,0,0,41663,0,0,0,124,358917,-0.005813953488372098,124,644544,6.87,66,-243964,-41663,-41663,-246750,645937,0
000006.SZ,20260709,9,0,6.82,115,344602,0,37,1839214,-543641,888243,344602,117,0,0,0,606369,-2052,0,0,117,343234,-0.0029239766081870723,117,1491192,6.84,78,-541589,-606369,-606369,-543641,1494612,0
000006.SZ,20260709,10,0,6.8,123,278529,0,57,1419657,-808095,1124760,294897,123,0,0,16368,0,0,0,0,123,313965,-0.0029325513196481615,123,1105692,6.81,66,-808095,16368,16368,-846231,1124760,0
000006.SZ,20260709,11,0,6.78,146,230870,0,41,1605630,-1028460,1259330,230870,146,0,0,0,115430,0,0,0,146,230870,-0.002941176470588173,146,1374760,6.81,105,-1028460,-115430,-115430,-1028460,1374760,0
000006.SZ,20260709,12,0,6.74,250,160447,0,50,2511601,-2087585,2248032,160447,250,0,0,0,103122,0,0,0,250,160447,-0.005899705014749268,250,2351154,6.78,200,-2087585,-103122,-103122,-2087585,2351154,0
000006.SZ,20260709,13,0,6.73,166,551013,0,80,2061901,-884513,1443588,551013,166,0,0,0,67300,0,0,0,166,555044,-0.0014836795252225203,166,1506857,6.75,86,-884513,-67300,-67300,-892575,1510888,0
000006.SZ,20260709,14,0,6.7,315,924124,0,124,3805651,-1509573,1770661,924124,319,0,0,0,1110866,13440,0,0,319,579166,-0.004457652303120394,319,3213045,6.73,191,-1523013,-1110866,-1110866,-846537,2881527,0
000006.SZ,20260709,15,0,6.7,270,620455,0,90,1586848,-263609,912204,620455,270,0,0,0,54189,0,0,0,270,634525,0,270,952323,6.7,180,-263609,-54189,-54189,-291749,966393,0
000006.SZ,20260709,16,0,6.69,225,496760,0,127,1217436,-227946,709988,496760,225,0,0,0,10688,0,0,0,225,489401,-0.001492537313432804,225,728035,6.7,98,-227946,-10688,-10688,-213228,720676,0
000006.SZ,20260709,17,0,6.67,220,721565,0,116,1889726,-25848,1139523,721565,220,0,0,0,28638,0,0,0,220,917620,-0.0029895366218236864,220,972106,6.69,104,-25848,-28638,-28638,-417958,1168161,0
000006.SZ,20260709,18,0,6.69,382,942371,0,301,1913824,177138,969455,942371,383,0,0,0,1998,1334,0,0,383,1043148,0.0029985007496252567,383,869342,6.66,81,175804,-1998,-1998,-27084,971453,0
000006.SZ,20260709,19,0,6.68,158,303016,0,80,1864474,-1158204,1550770,313704,166,0,0,10688,0,-291248,0,0,166,354471,-0.0014947683109119096,166,1210739,6.69,78,-866956,10688,10688,-1247754,1550770,0
000006.SZ,20260709,20,0,6.66,239,582106,0,118,2564584,-235120,1897230,582106,248,0,0,0,85248,24679,0,0,248,1088758,-0.0029940119760478406,248,1433805,6.67,121,-259799,-85248,-85248,-1315124,1982478,0
000006.SZ,20260709,21,0,6.66,121,642058,0,43,1424590,-305642,782532,642058,121,0,0,0,0,0,0,0,121,559474,0,121,865116,6.66,78,-305642,0,0,-140474,782532,0
000006.SZ,20260709,22,0,6.67,249,1070646,0,112,1933826,45318,817938,1079970,254,0,0,9324,35918,-670,0,0,254,971620,0.0015015015015014694,254,952226,6.66,137,45988,-26594,-26594,252708,853856,0
000006.SZ,20260709,23,0,6.69,116,356235,0,96,576283,496109,220048,356235,116,0,0,0,0,0,0,0,116,536196,0.0029985007496252567,116,40087,6.67,20,496109,0,0,136187,220048,0
000006.SZ,20260709,24,0,6.67,169,336576,0,90,1039377,102903,698793,336576,169,0,0,0,4008,0,0,0,169,569136,-0.0029895366218236864,169,470241,6.68,79,102903,-4008,-4008,-362217,702801,0
000006.SZ,20260709,25,0,6.7,150,953071,0,120,1168977,662225,215906,953071,150,0,0,0,0,0,0,0,150,915601,0.004497751124437818,150,253376,6.68,30,662225,0,0,737165,215906,0
000006.SZ,20260709,26,0,6.71,144,947640,0,83,1272608,-14306,324968,947640,145,0,0,0,0,23450,0,0,145,605701,0.001492537313432804,145,643457,6.71,61,-37756,0,0,622672,324968,0
000006.SZ,20260709,27,0,6.68,139,1093106,0,38,2556595,-1100630,774846,1736393,139,0,0,643287,45356,0,0,0,139,1026948,-0.004470938897168443,139,1529647,6.7,101,-1100630,597931,597931,318260,820202,0
000006.SZ,20260709,28,0,6.68,80,427737,0,63,587885,414319,160148,427737,80,0,0,0,0,0,0,0,80,501102,0,80,86783,6.67,17,414319,0,0,267589,160148,0
000006.SZ,20260709,29,0,6.7,121,646786,0,90,833782,208342,186996,646786,121,0,0,0,0,0,0,0,121,521062,0.0029940119760479733,121,312720,6.68,31,208342,0,0,459790,186996,0
000006.SZ,20260709,30,0,6.71,76,231126,0,38,397110,-23164,165984,231126,76,0,0,0,0,0,0,0,76,186973,0.001492537313432804,76,210137,6.7,38,-23164,0,0,65142,165984,0
000006.SZ,20260709,31,0,6.77,167,1064112,0,120,1912787,873339,796025,1064112,170,0,0,0,52650,-7400,0,0,170,1361370,0.008941877794336752,170,533281,6.71,47,880739,-52650,-52650,268087,848675,0
000006.SZ,20260709,32,0,6.76,146,546859,0,57,995175,56538,383455,546859,146,0,0,0,64861,0,0,0,146,493426,-0.0014771048744460543,146,501749,6.77,89,56538,-64861,-64861,163404,448316,0
000006.SZ,20260709,33,0,6.77,137,1242877,0,97,1669320,660724,426443,1242877,137,0,0,0,0,0,0,0,137,1165022,0.0014792899408283709,137,504298,6.76,40,660724,0,0,816434,426443,0
000006.SZ,20260709,34,0,6.77,134,1567474,0,81,2654493,544455,822599,1831894,134,0,0,264420,0,0,0,0,134,1731684,0,134,922809,6.77,53,544455,264420,264420,744875,822599,0
000006.SZ,20260709,35,0,6.81,207,2891432.31,0,155,3317562.31,2405227.31,375075,2942487.31,209,0,0,51055,0,4085.9999999999995,0,0,209,2882836.31,0.005908419497784348,209,430640,6.77,52,2401141.31,51055,51055,2516357.31,375075,0
000006.SZ,20260709,36,0,6.79,155,425230,0,48,1595326,-1066551,1169415,425911,161,0,0,681,0,12250,0,0,161,251797,-0.0029368575624081606,161,1329917,6.81,107,-1078801,681,681,-744185,1169415,0
000006.SZ,20260709,37,0,6.78,182,1066457,0,82,1969911,-568971,903454,1066457,182,0,0,0,0,0,0,0,182,700470,-0.0014727540500736062,182,1269441,6.79,100,-568971,0,0,163003,903454,0
000006.SZ,20260709,38,0,6.79,136,739766,0,69,1289184,114785,403863,739766,137,0,0,0,145555,13560,0,0,137,615647,0.0014749262536872842,137,659977,6.78,67,101225,-145555,-145555,335903,549418,0
000006.SZ,20260709,39,0,6.78,155,1277686,0,75,2080360,688400,696438,1383922,155,0,0,106236,0,0,0,0,155,1437498,-0.0014727540500736062,155,642862,6.8,80,688400,106236,106236,581248,696438,0
000006.SZ,20260709,40,0,6.78,121,747827,0,50,1558733,57681,802758,755975,124,0,0,8148,0,2712,0,0,124,806857,0,124,743740,6.78,71,54969,8148,8148,-54931,802758,0
000006.SZ,20260709,41,0,6.8,86,330125,0,49,563686,96564,233561,330125,87,0,0,0,0,2037,0,0,87,328088,0.0029498525073745683,87,233561,6.79,37,94527,0,0,96564,233561,0
000006.SZ,20260709,42,0,6.78,313,793829,0,90,1881326,-523864,1077327,793829,322,0,0,0,10170,50246,0,0,322,623400,-0.002941176470588173,322,1207680,6.8,223,-574110,-10170,-10170,-283498,1087497,0
000006.SZ,20260709,43,0,6.81,286,1622787.8,0,233,1852321.8,1408229.8,229534,1622787.8,292,0,0,0,0,-2037,0,0,292,1628238.8,0.004424778761061852,292,217972,6.78,53,1410266.8,0,0,1393253.8,229534,0
000006.SZ,20260709,44,0,6.82,310,2915157,0,204,3856649,2252548,500277,3333833,321,0,0,441215,0,79794,0,0,321,3181090,0.0014684287812042108,321,567121,6.8,106,2172754,441215,441215,2414880,522816,0
000006.SZ,20260709,45,0,6.84,360,2220895,0,222,5961543,87136,1890101,3753163,382,0,0,1326001,524546,-38292,0,0,382,3390862,0.0029325513196480314,382,2463979,6.83,138,125428,801455,801455,330794,2208380,0
000006.SZ,20260709,46,0,6.82,459,1512524,0,211,3190569,-481241,1650685,1539884,471,0,0,27360,0,-307329,0,0,471,1334173,-0.0029239766081870723,471,1480725,6.84,248,-173912,27360,27360,-138161,1650685,0
000006.SZ,20260709,47,0,6.84,241,990601,0,126,1550040,932862,453045,991285,241,0,0,684,105710,0,0,0,241,1188938,0.0029325513196480314,241,361102,6.82,115,932862,-105026,-105026,537556,558755,0
000007.SZ,20260709,0,10,11.17,228,873217,0,103,4356057,-249921,1213778,2345948,266,0,10,158559,2110503,21003,0,0,256,914964,0.001793721973094132,256,3137832,11.15,125,-270924,-1951944,-1951944,-340561,2010109,0
000007.SZ,20260709,1,0,11.21,223,979842,0,87,2803964,-216246,680380,1981917,233,22440,0,744479,399263,-44600,22440,0,233,1455247,0.0035810205908684803,233,1281677,11.17,136,-171646,345216,345216,299462,822047,0
000007.SZ,20260709,2,0,11.15,178,781958,0,71,1915332,143073,663415,1063216,178,0,0,109372,360587,0,0,0,178,903595,-0.005352363960749375,178,1011737,11.24,107,143073,-251215,-251215,118543,852116,0
000007.SZ,20260709,3,0,11.06,209,304887,0,34,2032023,-1266887,1456848,304887,210,0,0,0,270288,1117,0,0,210,246307,-0.008071748878923753,210,1784599,11.16,175,-1268004,-270288,-270288,-1151961,1727136,0
000007.SZ,20260709,4,0,11.07,186,870779,0,92,1648673,-376436,502859,901716,193,0,0,0,275035,-40909,0,0,193,498601,0.0009041591320072139,193,1109163,11.06,94,-335527,-275035,-275035,367920,746957,0
000007.SZ,20260709,5,0,11.06,122,426364,3,69,1401734,297284,870008,530617,126,0,0,7770,97592,35438,0,0,123,766930,-0.0009033423667569817,126,594906,11.07,53,261846,-89822,-89822,-443644,871117,0
000007.SZ,20260709,6,0,11.07,384,1655995,0,162,5832562,300248,2044141,3186025,401,0,0,1563288,569138,242537,0,0,401,3305445,0.0009041591320072139,401,2253584,11.08,222,57711,994150,994150,-388146,2646537,0
000007.SZ,20260709,7,0,11.07,95,503983,0,50,991623,46404,448785,542838,97,0,0,38855,0,-34276,0,0,97,527371,0,97,407836,11.07,45,80680,38855,38855,55198,448785,0
000007.SZ,20260709,8,0,11.15,161,1941122,0,114,2549745,1160634,335824,2095258,173,0,0,88705,184094,46602,0,0,173,1760893,0.007226738934056014,173,742250,11.06,47,1114032,-95389,-95389,1605298,454487,0
000007.SZ,20260709,9,0,11.04,107,389517,0,54,1226669,-148563,710848,390625,109,0,0,0,126304,40011,0,0,109,435890,-0.009865470852018046,109,750768,11.15,53,-188574,-126304,-126304,-321331,836044,0
000007.SZ,20260709,10,0,11.03,123,304481,0,95,660630,301292,356149,304481,124,0,0,0,0,-8832,0,0,124,480961,-0.0009057971014492561,124,170837,11.03,28,310124,0,0,-51668,356149,0
000007.SZ,20260709,11,0,10.97,141,476291,0,54,2014465,-1080391,1352168,494978,156,0,0,18687,167319,-227514,0,0,156,353121,-0.005439709882139504,156,1354630,11.03,87,-852877,-148632,-148632,-875877,1519487,0
000007.SZ,20260709,12,0,10.89,184,725987,0,57,2594935,-844119,798420,1341067,186,0,0,91628,978900,5490,0,0,186,426282,-0.007292616226071109,186,2163163,10.99,127,-849609,-887272,-887272,-72433,1253868,0
000007.SZ,20260709,13,0,10.85,169,584027,0,83,1687863,-275542,739909,682922,174,0,0,19617,344310,23992,0,0,174,516564,-0.003673094582185576,174,1140791,10.89,86,-299534,-324693,-324693,-155882,1004941,0
000007.SZ,20260709,14,0,10.88,205,998904,0,125,2278279,254264,827432,1450847,208,0,0,451943,0,-2172,0,0,208,1490075,0.0027649769585254506,208,781696,10.85,80,256436,451943,451943,171472,827432,0
000007.SZ,20260709,15,0,10.72,411,1887505,0,124,9316132,-525816,2410067,5077848,434,0,0,1778946,3239614,3141.0000000000036,0,0,434,3549535,-0.014705882352941188,434,5539160,10.89,287,-528957,-1460668,-1460668,-522562,4238284,0
000007.SZ,20260709,16,0,10.79,183,811487,0,132,3633003,764885,626956,2775161,196,0,0,1945640,248920,21557,0,0,196,2976385,0.006529850746268517,196,536337,10.7,51,743328,1696720,1696720,184531,857842,0
000007.SZ,20260709,17,0,10.72,127,786045,0,60,2466796,75334,769669,1006169,133,0,0,34580,876502,9709,0,0,133,836079,-0.006487488415199121,133,1612376,10.79,67,65625,-841922,-841922,16376,1460627,0
000007.SZ,20260709,18,0,10.79,165,610265,0,71,1401520,-95798,660877,740643,189,0,0,130378,0,57138,0,0,189,544653,0.006529850746268517,189,567211,10.71,94,-152936,130378,130378,-50612,660877,0
000007.SZ,20260709,19,0,10.8,134,572951,0,93,875976,394980,303025,572951,135,0,0,0,0,5385,0,0,135,630093,0.0009267840593143248,135,240498,10.78,41,389595,0,0,269926,303025,0
000007.SZ,20260709,20,0,10.74,136,360369,0,45,753645,22008,374933,378712,136,0,0,18343,0,0,0,0,136,396998,-0.005555555555555601,136,356647,10.8,91,22008,18343,18343,-14564,374933,0
000007.SZ,20260709,21,0,10.74,192,524388,0,81,1012485,18315,332243,569620,206,0,0,29122,126732,-29130,0,0,206,454771,0,206,504936,10.75,111,47445,-97610,-97610,192145,442865,0
000007.SZ,20260709,22,0,10.77,177,656738,0,124,1028716,506263,180603,820184,178,0,0,71082,120293,18292,0,0,178,724592,0.002793296089385415,178,285832,10.74,53,487971,-49211,-49211,476135,208532,0
000007.SZ,20260709,23,0,10.84,111,1227994,0,92,2575044,1124092,93170,2481874,120,0,0,1253880,0,10790,0,0,120,2465718,0.006499535747446637,120,98536,10.76,19,1113302,1253880,1253880,1134824,93170,0
000007.SZ,20260709,24,0,10.78,138,920450,0,94,1773189,204006,534911,1089807,144,164136.99999999997,0,200996,116832,8736,164136.99999999997,0,144,939875,-0.005535055350553551,144,660441,10.83,44,195270,84164,84164,385539,683382,0
000007.SZ,20260709,25,0,10.84,95,391102,0,81,553607,266497,146273,407334,96,0,0,16232,0,-4328,0,0,96,418168,0.005565862708719898,96,131111,10.79,14,270825,16232,16232,244829,146273,0
000007.SZ,20260709,26,0,10.84,26,65059,0,16,253675,-119221,188616,65059,26,0,0,0,0,0,0,0,26,67227,0,26,186448,10.84,10,-119221,0,0,-123557,188616,0
000007.SZ,20260709,27,0,10.83,179,331790,0,127,1178426,-226335,651399,481531,179,0,0,155166,40071,0,0,0,179,533593,-0.0009225092250922313,179,644833,10.84,52,-226335,115095,115095,-319609,696895,0
000007.SZ,20260709,28,0,10.81,75,105008,0,29,422053,-162265,317045,105008,77,0,0,0,0,-4328,0,0,77,129894,-0.0018467220683286772,77,287831,10.83,46,-157937,0,0,-212037,317045,0
000007.SZ,20260709,29,0,10.87,145,298143,0,114,635514,52004,222349,343725,147,6504,0,48837,66185,0,6504,0,147,331833,0.005550416281220973,147,297177,10.82,31,52004,-17348,-17348,75794,291789,0
000007.SZ,20260709,30,0,10.89,95,268555,0,54,482604,98024.00000000001,179237,303367,97,0,0,34812,0,-15232,0,0,97,307720,0.0018399264029440065,97,159652,10.87,41,113256.00000000001,34812,34812,89318.00000000001,179237,0
000007.SZ,20260709,31,0,10.89,193,656515,0,150,853445,463937,196930,656515,193,0,0,0,0,0,0,0,193,658691,0,193,194754,10.89,43,463937,0,0,459585,196930,0
000007.SZ,20260709,32,0,10.9,88,176742,0,75,226877,126607,50135,176742,88,0,0,0,0,0,0,0,88,176742,0.0009182736455463532,88,50135,10.91,13,126607,0,0,126607,50135,0
000007.SZ,20260709,33,0,10.9,72,136213,0,35,325746,-136016,189533,136213,73,0,0,0,0,-1090,0,0,73,94865,0,73,229791,10.91,37,-134926,0,0,-53320,189533,0
000007.SZ,20260709,34,0,10.93,194,996594,0,137,1562108,574312,411342,1021792,194,0,0,25198,128974,0,0,0,194,1016322,0.0027522935779815925,194,545786,10.9,57,574312,-103776,-103776,585252,540316,0
000007.SZ,20260709,35,0,10.99,150,755459,0,120,1067414,588096,173969,893445,150,0,0,137986,0,0,0,0,150,896748,0.0054894784995425895,150,170666,10.92,30,588096,137986,137986,581490,173969,0
000007.SZ,20260709,36,0,10.95,339,272319,0,131,3054815,-224218,610693,2008748,342,0,0,120896,2050907,-29537,0,0,342,450293,-0.0036396724294814305,342,2574985,11,208,-194681,-1930011,-1930011,-338374,1046067,0
000007.SZ,20260709,37,0,10.97,118,214996,0,42,2274692,-991287,1098747,347612,120,0,0,0,960949,2200,0,0,120,154640,0.0018264840182649635,120,2109076,10.95,76,-993487,-960949,-960949,-883751,1927080,0
000007.SZ,20260709,38,0,11,97,160367,0,70,474163,-135861,313796,160367,97,0,0,0,0,0,0,0,97,169151,0.0027347310847766052,97,305012,10.97,27,-135861,0,0,-153429,313796,0
000007.SZ,20260709,39,0,10.94,134,262220,0,37,1962730,-147451,222659,844550,140,0,0,19854,1457997,-15376,0,0,140,187471,-0.0054545454545455,140,1757689,11.01,97,-132075,-1438143,-1438143,39561,1118180,0
000007.SZ,20260709,40,0,10.98,69,139299,0,48,349531,-24911,210232,139299,72,0,0,0,0,-143445,0,0,72,162310,0.0036563071297989877,72,43776,10.94,21,118534,0,0,-70933,210232,0
000007.SZ,20260709,41,0,10.96,46,163330,0,30,326739,41581.000000000015,163409,163330,47,0,0,0,0,-1096,0,0,47,184160,-0.0018214936247722745,47,141483,10.98,16,42677.000000000015,0,0,-78.99999999998545,163409,0
000007.SZ,20260709,42,0,10.95,151,137084,0,77,670461,-337041,533377,137084,188,0,0,0,0,-28468,0,0,188,157956,-0.0009124087591242301,188,466529,10.97,74,-308573,0,0,-396293,533377,0
000007.SZ,20260709,43,0,10.96,251,233417,0,100,1151399,-174934.99999999997,914700,233417,298,0,0,0,3282,-127135,0,0,298,485495,0.000913242009132563,298,536577,10.95,151,-47799.99999999997,-3282,-3282,-681283,917982,0
000007.SZ,20260709,44,0,10.97,172,579389,0,94,1055182,181291,395858,582674,183,0,0,0,79935,1102,0,0,183,569484,0.000912408759124068,183,469230,10.96,78,180189,-79935,-79935,183531,472508,0
000007.SZ,20260709,45,0,10.94,209,1059335,0,128,1736992,-334159,536522,1094449,219,0,0,35114,106021,61309,0,0,219,594799,-0.002734731084776767,219,1061174,10.97,81,-395468,-70907,-70907,522813,642543,0
000007.SZ,20260709,46,0,10.86,343,1115121,0,108,3991446,-1157350,1274419,1725540,353,0,0,25090,1576816,-20766,0,0,353,635727,-0.007312614259597813,353,3324037,10.95,235,-1136584,-1551726,-1551726,-159298,2265906,0
000007.SZ,20260709,47,0,10.85,250,2193972,0,39,3689577,-2815009,1237623,2255931,263,0,0,61959,196023,22783,0,0,263,258521,-0.0009208103130754869,263,3230377,10.86,211,-2837792,-134064,-134064,956349,1433646,0
000009.SZ,20260709,0,0,6.13,802,3083709.31,2,436,8188747.3100000005,271360.69,2788796,4887757.3100000005,852,0,0,2089681,226561,15188,0,0,850,4909404,-0.0032520325203252783,852,2790111.3100000005,6.15,366,256172.69,1863120,1863120,294913.31,3300990,0
000009.SZ,20260709,1,0,6.15,543,2301003,4,349,3780100,1080001,1176834,2499226,551,0,0,198223,104040,6172,0,0,547,2440320,0.0032626427406199777,551,1272308,6.12,194,1073829,94183,94183,1124169,1280874,0
000009.SZ,20260709,2,0,6.15,591,1604515,2,268,3510467,-305755,1525286,1971692,591,0,0,367177,13489,0,0,0,589,1779200,0,591,1731267,6.14,323,-305755,353688,353688,79229,1538775,0
000009.SZ,20260709,3,0,6.14,541,2343387,1,225,3525017,986438,1149691,2375326,543,0,0,31939,0,6743,0,0,542,2264954,-0.0016260162601627113,543,1253320,6.15,316,979695,31939,31939,1193696,1149691,0
000009.SZ,20260709,4,0,6.15,564,1985587,0,369,3070702,898771,1080818,1989884,564,0,0,4297,0,0,0,0,564,1986885,0.0016286644951141165,564,1083817,6.14,195,898771,4297,4297,904769,1080818,0
