stock_code,transaction_date,window_id,order_age_fifo_count,window_open_price,deal_amount,Q_rule_t,active_buy_amount,active_sell_count,CH_rule_t,active_buy_count,side_fallback_count,large_active_sell_amount,order_age_unresolved_count,order_age_missing_count,passive_retail_amount,window_close_price,small_passive_buy_amount,pi_max_price_impact_pct,signal_deal_sell_amount,order_age_recovered_count,window_trade_count,active_inferred_count,active_non_large_amount,unknown_side_amount,order_age_direct_count,signed_large_active_amount,signal_deal_buy_amount,small_passive_sell_amount,R_seed_t,signed_mix_qr_amount,passive_quant_amount,large_active_buy_amount,active_sell_amount
000498.SZ,20260709,6,2,4.9,843856,-96738,360819,183,0,228,0,0,0,0,0,4.89,399965,-0.00204081632653075,443891,426,426,411,-108988,0,424,0,399965,443891,0,-43926,12250,0,469807
000498.SZ,20260709,7,0,4.89,596948,456852,528125,21,2450,193,0,0,0,0,0,4.88,507093,-0.002044989775051081,87405,214,214,214,456852,0,214,2450,509543,87405,0,419688,0,2450,68823
000498.SZ,20260709,8,0,4.89,434306.32,320709.68,377508,26,0,92,0,0,0,0,0,4.88,206847,0,227459.32,118,118,118,320709.68,0,118,0,206847,227459.32,0,-20612.320000000007,0,0,56798.32
000498.SZ,20260709,9,0,4.89,1388541.68,-901645.68,241987,112,-2922,94,0,2922,0,0,0,4.88,225850,0,1162691.68,206,206,206,-901645.68,0,206,-2922,225850,1159769.68,0,-933919.6799999999,0,0,1146554.68
000498.SZ,20260709,10,0,4.87,1246282,-391274,423854,94,2440,102,0,0,0,0,0,4.88,401934,0,841908,198,198,196,-396144,0,198,2440,404374,841908,0,-439974,4870,2440,817558
000498.SZ,20260709,11,0,4.87,602655,-259519,171568,54,0,61,0,0,0,0,0,4.86,165724,-0.0040983606557376175,436931,115,115,115,-259519,0,115,0,165724,436931,0,-271207,0,0,431087
000498.SZ,20260709,12,0,4.86,2735614,-764067,1002601,247,33655,356,0,12609.999999999998,0,0,0,4.85,848930,-0.002057613168724419,1840419,604,604,603,-761151,0,604,33655,895195,1827809,0,-978879,-2916,46265,1730097
000498.SZ,20260709,13,0,4.86,484894,152470,314308,55,0,139,0,0,0,0,0,4.86,309448,0.002061855670103232,175446,197,197,194,148096,0,197,0,309448,175446,0,134002,4374,0,166212
000498.SZ,20260709,14,0,4.87,416627,6487.000000000001,211557,61,0,122,0,0,0,0,0,4.86,241203,0,175424,183,183,183,6487.000000000001,0,183,0,241203,175424,0,65779,0,0,205070
000498.SZ,20260709,15,0,4.85,1348569,-471219,431385,45,0,187,0,0,0,0,0,4.87,427983,0.0020576131687242358,920586,236,236,232,-476565,0,236,0,427983,920586,0,-492603,5346,0,907950
000498.SZ,20260709,16,0,4.87,1066352,265340,816896,53,302100,241,0,0,0,0,0,4.88,470441,0.0020533880903490323,293811,295,295,294,298592,0,295,302100,772541,293811,0,176630,-33252,302100,216204
000498.SZ,20260709,17,0,4.88,233156,59650,146403,19,0,98,0,0,0,0,0,4.88,141523,0,91633,118,118,117,92346,0,118,0,141523,91633,0,49890,-32696,0,54057
000498.SZ,20260709,18,0,4.88,707988,-67730,285844,69,-47142,189,0,47142,0,0,0,4.88,313124,0,394864,266,266,258,-65295,0,266,-47142,313124,347722,0,-34598,-2435,0,398281
000498.SZ,20260709,19,0,4.88,629256,349614,493110,32,7350,178,0,0,0,0,0,4.89,501911,0.0020491803278688088,119995,211,211,210,352054,0,211,7350,509261,119995,0,381916,-2440,7350,133706
000498.SZ,20260709,20,0,4.89,324977,121969,223473,31,0,96,0,0,0,0,0,4.89,223473,0,101504,127,127,127,121969,0,127,0,223473,101504,0,121969,0,0,101504
000498.SZ,20260709,21,0,4.89,384544,290626,342009,13,22540,156,0,0,0,0,0,4.89,311645,0,50359,174,174,169,292093,0,174,22540,334185,50359,0,261286,-1467,22540,27376
000498.SZ,20260709,22,0,4.89,225946,163354,194161,0,0,126,0,0,0,0,0,4.89,172156,0,53790,140,140,126,194161,0,140,0,172156,53790,0,118366,-30807,0,0
000498.SZ,20260709,23,0,4.89,515536,-175470,149537,55,0,54,0,0,0,0,0,4.89,228593,0,286943,110,110,109,-195966,0,110,0,228593,286943,0,-58350,20496,0,345503
000498.SZ,20260709,24,0,4.88,480925,-149007,165959,55,0,90,0,0,0,0,0,4.87,166447,-0.004089979550102162,314478,145,145,145,-149007,0,145,0,166447,314478,0,-148031,0,0,314966
000498.SZ,20260709,25,0,4.87,550816,-532272,9272,34,0,5,0,0,0,0,0,4.88,51641,0.0020533880903490323,499175,39,39,39,-532272,0,39,0,51641,499175,0,-447534,0,0,541544
000498.SZ,20260709,26,0,4.87,117399,-86167,15616,37,0,7,0,0,0,0,0,4.87,15616,-0.0020491803278688088,101783,44,44,44,-86167,0,44,0,15616,101783,0,-86167,0,0,101783
000498.SZ,20260709,27,0,4.87,500378,-276874,111752,83,0,27,0,0,0,0,0,4.87,116135,0,384243,110,110,110,-276874,0,110,0,116135,384243,0,-268108,0,0,388626
000498.SZ,20260709,28,0,4.87,152219,-98649,26785,33,0,20,0,0,0,0,0,4.86,27759,-0.0020533880903490323,124460,53,53,53,-98649,0,53,0,27759,124460,0,-96701,0,0,125434
000498.SZ,20260709,29,0,4.86,144958,-18338,63310,18,0,35,0,0,0,0,0,4.87,63310,0.0020576131687242358,81648,53,53,53,-18338,0,53,0,63310,81648,0,-18338,0,0,81648
000498.SZ,20260709,30,0,4.87,118699,-6689,56005,17,0,18,0,0,0,0,0,4.87,56005,0,62694,35,35,35,-6689,0,35,0,56005,62694,0,-6689,0,0,62694
000498.SZ,20260709,31,0,4.86,314165,-110599,101783,48,0,62,0,0,0,0,0,4.86,101783,-0.0020533880903490323,212382,110,110,110,-110599,0,110,0,101783,212382,0,-110599,0,0,212382
000498.SZ,20260709,32,1,4.87,801674,-128048,336813,156,0,85,0,0,0,0,0,4.85,291129,-0.002057613168724419,510545,241,241,241,-128048,0,240,0,291129,510545,0,-219416,0,0,464861
000498.SZ,20260709,33,0,4.86,618642,-36312,316002,104,49674,124,0,0,0,0,0,4.85,245430,0,323538,228,228,228,-36312,0,228,49674,295104,323538,0,-78108,0,49674,302640
000498.SZ,20260709,34,0,4.86,698940,-645480,26730,194,0,12,0,0,0,0,0,4.85,91235,0,607705,206,206,206,-645480,0,206,0,91235,607705,0,-516470,0,0,672210
000498.SZ,20260709,35,6,4.85,411240,-118300,146470,103,0,91,0,0,0,0,0,4.84,121735,-0.002061855670103049,289505,194,194,194,-118300,0,188,0,121735,289505,0,-167770,0,0,264770
000498.SZ,20260709,36,0,4.84,1058029,-364953,344606,165,-3864,170,0,3864,0,0,0,4.84,273381,0,784648,335,335,335,-364953,0,335,-3864,273381,780784,0,-507403,0,0,713423
000498.SZ,20260709,37,0,4.84,986692,71428,529060,169,0,107,0,0,0,0,0,4.83,172352,-0.0020661157024792947,814340,276,276,276,71428,0,276,0,172352,814340,0,-641988,0,0,457632
000498.SZ,20260709,38,1,4.84,1982465,-122670,930625,213,1455,107,0,0,0,0,0,4.85,926272,0.0041407867494823135,1054738,320,320,320,-122670,0,319,1455,927727,1054738,0,-128466,0,1455,1051840
000498.SZ,20260709,39,3,4.84,668752,-331192,168780,141,0,63,0,0,0,0,0,4.84,168780,-0.002061855670103049,499972,204,204,204,-331192,0,201,0,168780,499972,0,-331192,0,0,499972
000498.SZ,20260709,40,1,4.85,342216,154424,248320,31,0,94,0,0,0,0,0,4.84,234740,0,107476,125,125,125,154424,0,124,0,234740,107476,0,127264,0,0,93896
000498.SZ,20260709,41,4,4.84,318269,-45699,136285,63,0,63,0,0,0,0,0,4.84,136285,0,181984,126,126,126,-45699,0,122,0,136285,181984,0,-45699,0,0,181984
000498.SZ,20260709,42,1,4.84,1040472,-500677,260951,399,-7245,92,0,7245,0,0,0,4.84,319515,0,720957,498,498,491,-498257,0,497,-7245,319515,713712,0,-394197,-2420,0,766453
000498.SZ,20260709,43,0,4.84,800939,-13751,394323,217,1458.0000000000002,89,0,0,0,0,0,4.85,392865,0.0020661157024792947,406616,306,306,306,-13751,0,306,1458.0000000000002,394323,406616,0,-13751,0,1458.0000000000002,406616
000498.SZ,20260709,44,0,4.85,662614,-35708,305208,184,0,74,0,0,0,0,0,4.86,333817,0.002061855670103232,328797,267,267,258,-38133,0,267,0,333817,328797,0,5020,2425,0,343341
000498.SZ,20260709,45,0,4.86,540034,-133777,201916,186,-2425,55,0,2425,0,0,0,4.86,200458,0,339576,241,241,241,-133777,0,241,-2425,200458,337151,0,-136693,0,0,338118
000498.SZ,20260709,46,0,4.86,899760,-440010,221629,270,-15520,162,0,15520,0,0,0,4.85,239611,-0.002057613168724419,660149,434,434,432,-434664,0,434,-15520,239611,644629,0,-405018,-5346,0,671813
000498.SZ,20260709,47,1,4.85,1045391,586463,815442,73,-969.9999999999999,207,0,969.9999999999999,0,0,0,4.85,553469,0,491922,280,280,280,586463,0,279,-969.9999999999999,553469,490952,0,62516.999999999985,0,0,229949
000501.SZ,20260709,0,0,6.91,3954801,-6368,1598366,285,-688757,248,0,998393,0,0,0,6.86,1511659,-0.0072358900144717546,1827521,544,544,533,13784,0,544,-688757,2127280,1135113,0,376546,-20152,309636,2273339
000501.SZ,20260709,1,0,6.86,2059564,395367,977822,83,-496539,336,0,510231,0,0,0,6.87,1008535,0.0014577259475218346,658272,421,421,419,393993,0,421,-496539,1401292,527106,0,481429,1374,13692,1080368
000501.SZ,20260709,2,0,6.87,1340248,506694,941926,88,36910,184,0,84497,0,0,0,6.92,757125,0.007278020378457034,397909,272,272,272,506694,0,272,36910,942339,377219,0,379906,0,121407,398322
000501.SZ,20260709,3,0,6.93,1098998,-137998,505137,83,49274,96,0,0,0,0,0,6.94,451705,0.002890173410404691,598019,179,179,179,-137998,0,179,49274,500979,598019,0,-146314,0,49274,593861
000501.SZ,20260709,4,0,6.94,624222,131884,350373,40,0,72,0,0,0,0,0,6.93,346659,-0.0014409221902018264,277563,120,120,112,104204,0,120,0,346659,277563,0,69096,27680,0,246169
000501.SZ,20260709,5,0,6.94,1142547,366079,732737,53,0,92,0,0,0,0,0,6.95,760410,0.002886002886002953,382137,151,151,145,344503,0,151,0,760410,382137,0,378273,21576,0,388234
000501.SZ,20260709,6,0,6.93,1645564,-255024,313024,126,-609418,136,0,609418,0,0,0,6.92,515737,-0.0043165467625899635,619167,273,273,262,-325633,0,273,-609418,1026397,520409,0,-4672,70609,0,1248075
000501.SZ,20260709,7,0,6.92,590562,-297514,146524,75,0,38,0,0,0,0,0,6.9,205233,-0.0028901734104045626,385329,114,114,113,-296825,0,114,0,205233,385329,0,-180096,-689,0,443349
000501.SZ,20260709,8,0,6.89,397573,-181947,106781,46,-2064,37,0,2064,0,0,0,6.88,105401,-0.002898550724637748,292172,83,83,83,-181947,0,83,-2064,105401,290108,0,-184707,0,0,290792
000501.SZ,20260709,9,0,6.87,409686,-172912,117011,33,0,26,0,0,0,0,0,6.87,118387,-0.0014534883720929922,291299,61,61,59,-174288,0,61,0,118387,291299,0,-172912,1376,0,291299
000501.SZ,20260709,10,0,6.86,428075,-247590,85790,53,-8905,46,0,8905,0,0,0,6.86,70698,-0.0014556040756913808,357377,99,99,99,-247590,0,99,-8905,70698,348472,0,-277774,0,0,342285
000501.SZ,20260709,11,0,6.87,1315283,-737716,276814,103,-23939,59,0,23939,0,0,0,6.83,278859,-0.004373177842565633,1036424,162,162,162,-737716,0,162,-23939,278859,1012485,0,-733626,0,0,1038469
000501.SZ,20260709,12,0,6.83,1006940,-637030,184955,106,0,42,0,0,0,0,0,6.82,174027,-0.0014641288433381826,832913,148,148,148,-637030,0,148,0,174027,832913,0,-658886,0,0,821985
000501.SZ,20260709,13,0,6.82,901470,17057,456193,58,-2042.9999999999998,74,0,2042.9999999999998,0,0,0,6.81,324948,-0.0014662756598241458,576522,133,133,132,15008,0,133,-2042.9999999999998,324948,574479,0,-249531,2049,0,443228
000501.SZ,20260709,14,0,6.82,820107,-708369,55869,92,0,16,0,0,0,0,0,6.81,55869,0,764238,108,108,108,-708369,0,108,0,55869,764238,0,-708369,0,0,764238
000501.SZ,20260709,15,0,6.8,397577,73675,235626,36,0,49,0,0,0,0,0,6.81,230859,0,166718,85,85,85,73675,0,85,0,230859,166718,0,64141,0,0,161951
000501.SZ,20260709,16,0,6.81,750872,33394,399646,34,15026,73,0,0,0,0,0,6.82,403720,0.0014684287812042108,332126,112,112,107,52518,0,112,15026,418746,332126,0,71594,-19124,15026,332102
000501.SZ,20260709,17,0,6.82,1000272,-880694,10899,97,-96418,7,0,96418,0,0,0,6.8,87628,-0.0029325513196481615,912644,109,109,104,-873883,0,109,-96418,87628,816226,0,-728598,-6811,0,981200
000501.SZ,20260709,18,0,6.8,253280,-91648,80816,30,0,41,0,0,0,0,0,6.8,80816,0,172464,71,71,71,-91648,0,71,0,80816,172464,0,-91648,0,0,172464
000501.SZ,20260709,19,0,6.79,240525,-24421,49658,22,0,22,0,0,0,0,-116788,6.78,39458,-0.002941176470588173,201067,62,62,44,-655,0,62,0,39458,201067,-116788,-161609,-23766,0,50313
000501.SZ,20260709,20,0,6.8,239028,-142550,48239,31,0,23,0,0,0,0,0,6.79,101201,0.0014749262536872842,137827,54,54,54,-142550,0,54,0,101201,137827,0,-36626,0,0,190789
000501.SZ,20260709,21,0,6.78,540944,264206,440315,13,75480,45,0,0,0,0,0,6.8,379120,0.0014727540500736062,86344,58,58,58,264206,0,58,75480,454600,86344,0,292776,0,75480,100629
000501.SZ,20260709,22,0,6.79,609186,-481416,63885,65,0,23,0,0,0,0,0,6.79,120752,-0.0014705882352940864,488434,89,89,88,-475305,0,89,0,120752,488434,0,-367682,-6111,0,539190
000501.SZ,20260709,23,0,6.79,202435,-67797,67319,30,0,12,0,0,0,0,0,6.79,124341,0,78094,42,42,42,-67797,0,42,0,124341,78094,0,46247,0,0,135116
000501.SZ,20260709,24,0,6.8,642640,-158387,169602,69,-679,49,0,679,0,0,0,6.8,325428,0.0014727540500736062,317212,123,123,118,-186307,0,123,-679,325428,316533,0,8895,27920,0,356588
000501.SZ,20260709,25,0,6.8,435159,98.99999999999909,217629,18,0,38,0,0,0,0,0,6.81,224425,0.0014705882352940864,210734,56,56,56,98.99999999999909,0,56,0,224425,210734,0,13691,0,0,217530
000501.SZ,20260709,26,0,6.82,138214,-82358,27928,28,0,17,0,0,0,0,0,6.81,29290,0,108924,45,45,45,-82358,0,45,0,29290,108924,0,-79634,0,0,110286
000501.SZ,20260709,27,0,6.82,588420,-351184,109790,58,-17656,27,0,17656,0,0,0,6.79,156779,-0.0029368575624081606,431641,85,85,85,-351184,0,85,-17656,156779,413985,0,-257206,0,0,478630
000501.SZ,20260709,28,0,6.79,224765,-141887,41439,42,0,24,0,0,0,0,0,6.79,27180,0,197585,68,68,66,-131702,0,68,0,27180,197585,0,-170405,-10185,0,173141
000501.SZ,20260709,29,0,6.79,356102,-9971,176811,37,7491,33,0,0,0,0,0,6.8,197153,0.0014727540500736062,151458,70,70,70,-9971,0,70,7491,204644,151458,0,45695,0,7491,179291
000501.SZ,20260709,30,0,6.8,193105,106095,149600,16,0,31,0,0,0,0,0,6.79,86360,-0.0014705882352940864,106745,47,47,47,106095,0,47,0,86360,106745,0,-20385,0,0,43505
000501.SZ,20260709,31,0,6.8,436087,142097,288411,51,0,56,0,0,0,0,0,6.81,308812,0.0029455081001472125,127275,109,109,107,142776,0,109,0,308812,127275,0,181537,-679,0,145635
000501.SZ,20260709,32,4,6.81,149111,-90527,24525,20,0,12,0,0,0,0,0,6.81,30654,0,118457,35,35,32,-95294,0,31,0,30654,118457,0,-87803,4767,0,119819
000501.SZ,20260709,33,0,6.82,166881,-117777,24552,21,0,6,0,0,0,0,0,6.81,127383,0,39498,27,27,27,-117777,0,27,0,127383,39498,0,87885,0,0,142329
000501.SZ,20260709,34,0,6.81,12265,-2717,4774,11,0,4,0,0,0,0,0,6.81,4774,0,7491,15,15,15,-2717,0,15,0,4774,7491,0,-2717,0,0,7491
000501.SZ,20260709,35,0,6.81,543118,-266630,105556,73,0,34,0,0,0,0,0,6.81,206261,0,336857,119,119,107,-299318,0,119,0,206261,336857,0,-130596,32688,0,404874
000501.SZ,20260709,36,0,6.81,650071,395385,519323,24,0,109,0,0,0,0,0,6.82,512508,0.0014684287812042108,137563,136,136,133,391980,0,136,0,512508,137563,0,374945,3405,0,127343
000501.SZ,20260709,37,0,6.82,763313,-391329,165562,42,0,27,0,0,0,0,0,6.81,143743,-0.0014662756598241458,619570,71,71,69,-411759,0,71,0,143743,619570,0,-475827,20430,0,577321
000501.SZ,20260709,38,0,6.82,605258,-13716,238569,58,-1358,45,0,1358,0,0,0,6.82,296452,0.0014684287812042108,308806,118,118,103,-54576,0,118,-1358,296452,307448,0,-10996,40860,0,294503
000501.SZ,20260709,39,0,6.81,1079062,469416,774239,30,0,113,0,0,0,0,0,6.83,759235,0.0014662756598240157,319827,143,143,143,469416,0,143,0,759235,319827,0,439408,0,0,304823
000501.SZ,20260709,40,0,6.82,412441,310143,361292,23,0,85,0,0,0,0,0,6.83,271149,0,141292,110,110,108,325829,0,110,0,271149,141292,0,129857,-15686,0,35463
000501.SZ,20260709,41,0,6.83,288875,-6085,141395,25,0,34,0,0,0,0,0,6.82,141395,-0.0014641288433381826,147480,59,59,59,-6085,0,59,0,141395,147480,0,-6085,0,0,147480
000501.SZ,20260709,42,0,6.83,686704.14,434062.14,555206,57,0,102,0,0,0,0,0,6.83,593167.14,0.0014662756598240157,93537,163,163,159,433666,0,163,0,593167.14,93537,0,499630.14,396.1400000000003,0,121540
000501.SZ,20260709,43,0,6.83,314594,-139728,68992,106,0,29,0,0,0,0,0,6.83,92897,0,221697,140,140,135,-156803,0,140,0,92897,221697,0,-128800,17075,0,225795
000501.SZ,20260709,44,0,6.83,1118923,739540,921376,104,-3415,116,0,3415,0,0,0,6.83,883079,0,235844,222,222,220,733392,0,222,-3415,883079,232429,0,650650,6148,0,191399
000501.SZ,20260709,45,0,6.85,973205,166115,564188,108,0,57,0,0,0,0,0,6.86,569660,0.004392386530014678,403545,167,167,165,160643,0,167,0,569660,403545,0,166115,5472,0,403545
000501.SZ,20260709,46,0,6.86,2526444,155746.84000000003,1810504.92,94,1332662,214,0,4802,0,0,50151,6.89,793198.92,0.004373177842565504,919491.08,363,363,308,61560.84,0,363,1332662,1606952.92,390979.08,50151,402219.83999999997,94186,1337464,416282.08
000501.SZ,20260709,47,0,6.89,1465925.92,776113.9199999999,1115507.92,29,-11024,119,0,11024,0,0,0,6.9,779477.9199999999,0.001451378809869474,686448,149,149,148,776801.9199999999,0,149,-11024,779477.9199999999,675424,0,104053.91999999993,-688,0,349730
000503.SZ,20260709,0,2,6.29,6258377,-1347644,2476744,397,133589,543,0,156659,1,1,0,6.32,2256751,0.004769475357710691,3694946,1001,1002,940,-1030859,0,999,133589,2563431,3554719,0,-1297968,-316785,290248,3374014
000503.SZ,20260709,1,2,6.32,2152555,-374125,812888,214,-128740,245,0,128740,0,0,0,6.3,1320439,-0.0031645569620253893,832116,473,473,459,-369696,0,471,-128740,1320439,703376,0,617063,-4429,0,1311324
000503.SZ,20260709,2,0,6.32,2020164,668499,1394749,97,122289,218,0,121920,0,0,0,6.37,1108693,0.011111111111111157,730962,320,320,315,657772,0,320,122289,1289202,545342,0,563351,10727,244209,614688
000503.SZ,20260709,3,1,6.37,2185759,893749,1555973,122,37502,202,0,6952,0,0,0,6.35,1547623,-0.0031397174254317838,593682,325,325,324,891217,0,324,37502,1592077,586730,0,960893,2532,44454,627254
000503.SZ,20260709,4,0,6.35,1404084,303296,858463,93,9546,207,0,1902,0,0,0,6.36,1060929,0.0015748031496064057,331707,300,300,300,303296,0,300,9546,1072377,329805,0,731124,0,11448,545621
000503.SZ,20260709,5,0,6.36,1563173,527368,1062807,94,35073,201,0,0,0,0,0,6.36,1040446,0,487654,295,295,295,527368,0,295,35073,1075519,487654,0,552792,0,35073,500366
000503.SZ,20260709,6,0,6.36,1340882,141810,820898,105,160374,208,0,32334,0,0,0,6.34,630730,-0.003144654088050387,625564,314,314,313,141175,0,314,160374,715318,485110,0,145620,635,192708,519349
000503.SZ,20260709,7,0,6.34,1204264.5,-367886.5,414705.5,146,4445,134,0,0,0,0,0,6.35,467717.5,0.0015772870662460231,732102,282,282,280,-371060.5,0,282,4445,472162.5,732102,0,-264384.5,3174,4445,781321
000503.SZ,20260709,8,0,6.35,577892,-17292,266711,62,-3160,90,0,3160,0,0,0,6.33,244526,-0.0031496062992125316,333366,159,159,152,-810,0,159,-3160,244526,330206,0,-85680,-16482,0,270681
000503.SZ,20260709,9,1,6.31,1088119,-652933,212537,117,0,68,0,0,0,0,0,6.3,221379,-0.004739336492891035,866740,188,188,185,-642821,0,187,0,221379,866740,0,-645361,-10112,0,855358
000503.SZ,20260709,10,0,6.29,1112682,-364672,339134,49,13286,99,0,0,0,0,-83028,6.31,358582,0.0015873015873015535,740814,170,170,148,-298589,0,170,13286,371868,740814,-83028,-382232,-66083,13286,624437
000503.SZ,20260709,11,0,6.31,1281666,-662064,302894,73,-8774,62,0,12560,0,0,0,6.3,279599,-0.001584786053882692,998281,139,139,135,-657024,0,139,-8774,283385,985721,0,-706122,-5040,3786,968692
000503.SZ,20260709,12,0,6.29,1545779,-613389,468085,93,3780,94,0,0,0,0,0,6.29,288185,-0.0015873015873015535,1253814,187,187,187,-613389,0,187,3780,291965,1253814,0,-965629,0,3780,1077694
000503.SZ,20260709,13,0,6.28,1719514,-969280,343748,161,-38874,123,0,38874,0,0,0,6.27,375780,-0.0031796502384738414,1343734,292,292,284,-932875,0,292,-38874,375780,1304860,0,-929080,-36405,0,1315497
000503.SZ,20260709,14,0,6.27,1701658,-583689,499399,133,-114171,80,0,121057,0,0,0,6.25,379930,-0.0031897926634768064,1314842,216,216,213,-581814,0,216,-114171,386816,1193785,0,-813855,-1875,6886,1195384
000503.SZ,20260709,15,0,6.26,797107,249631,523369,55,0,162,0,0,0,0,0,6.27,522744,0.0031999999999999316,274363,217,217,217,249631,0,217,0,522744,274363,0,248381,0,0,273738
000503.SZ,20260709,16,0,6.27,920936,108788,439021,38,21340,122,0,0,0,0,0,6.27,498549,0,401047,192,192,160,138820,0,192,21340,519889,401047,0,97502,-30032,21340,278861
000503.SZ,20260709,17,0,6.27,1624057,-656926,444655,137,-77821,80,0,87837,0,0,0,6.23,375664,-0.006379585326953613,1238377,218,218,217,-644426,0,218,-77821,385680,1150540,0,-774876,-12500,10016,1166902
000503.SZ,20260709,18,0,6.24,774856,392976,581420,29,0,126,0,0,0,0,0,6.25,544604,0.003210272873194153,230252,158,158,155,407952,0,158,0,544604,230252,0,314352,-14976,0,173468
000503.SZ,20260709,19,0,6.25,880098,494419,686959,12,16929,190,0,0,0,0,0,6.26,678794,0.0015999999999999658,184375,205,205,202,485655,0,205,16929,695723,184375,0,494419,8764,16929,184375
000503.SZ,20260709,20,0,6.26,974539,-33059,353729,57,-217758,92,0,221520,0,0,0,6.25,297371,-0.0015974440894568351,644078,158,158,149,-5509,0,158,-217758,330461,451886,0,-154515,-27550,3761.9999999999995,576996
000503.SZ,20260709,21,0,6.26,651139,79257,268016,33,9390,86,0,0,0,0,0,6.25,350500,0,291249,139,139,119,60602,0,139,9390,359890,291249,0,59251,18655,9390,198024
000503.SZ,20260709,22,2,6.26,1100603,-396220,346261,58,-1869.0000000000002,93,0,1869.0000000000002,0,0,0,6.25,333769,0,766834,158,158,151,-364341,0,156,-1869.0000000000002,333769,764965,0,-431196,-31879,0,712471
000503.SZ,20260709,23,0,6.26,1124230,732400,916440,16,0,110,0,0,0,0,0,6.25,810199,0,314031,135,135,126,736775,0,135,0,810199,314031,0,496168,-4375,0,179665
000503.SZ,20260709,24,0,6.25,1552091,5642.999999999999,808651,86,59567.99999999999,207,0,0,0,0,0,6.27,744701,0.0031999999999999316,747822,301,301,293,309276,0,301,59567.99999999999,804269,747822,0,-3121.000000000001,-303633,59567.99999999999,439807
000503.SZ,20260709,25,0,6.27,1878898,859863,1470745,88,202729,205,0,0,0,0,0,6.34,622796,0.011164274322169106,1053373,293,293,293,859863,0,293,202729,825525,1053373,0,-430577,0,202729,408153
000503.SZ,20260709,26,0,6.34,691306,-218654,165387,95,-81024,32,0,81024,0,0,0,6.32,202154,-0.0031545741324920462,472061,138,138,127,-216747,0,138,-81024,219245,408128,0,-205974,-1907,0,463158
000503.SZ,20260709,27,0,6.33,493043,-233970,53111,107,-152851,22,0,152851,0,0,0,6.29,53720,-0.004746835443038014,382084,129,129,129,-233970,0,129,-152851,110959,286472,0,-232752,0,0,439932
000503.SZ,20260709,28,0,6.28,183335,-41393,70971,19,0,21,0,0,0,0,0,6.27,40827,-0.0031796502384738414,142508,41,41,40,-28833,0,41,0,40827,142508,0,-101681,-12560,0,99804
000503.SZ,20260709,29,0,6.28,747143,213061,456552,36,-47100,34,0,47100,0,0,0,6.29,457806,0.0031897926634769477,289337,75,75,70,232552,0,75,-47100,457806,242237,0,215569,-19491,0,271100
