stock_code,transaction_date,window_id,active_sell_count,CH_rule_t,order_age_direct_count,passive_quant_amount,deal_amount,active_inferred_count,order_age_recovered_count,pi_max_price_impact_pct,order_age_fifo_count,signal_deal_sell_amount,active_sell_amount,active_buy_amount,window_close_price,large_active_sell_amount,order_age_unresolved_count,small_passive_sell_amount,active_buy_count,active_non_large_amount,window_open_price,signed_large_active_amount,small_passive_buy_amount,side_fallback_count,passive_retail_amount,order_age_missing_count,signed_mix_qr_amount,unknown_side_amount,large_active_buy_amount,Q_rule_t,signal_deal_buy_amount,window_trade_count,R_seed_t
000063.SZ,20260709,5,11150,429649826.54,38275,21625094.92,1192317702.9499998,36076,38321,-0.0005194805194806007,46,287422378.54,316211692.44,824063848.5900002,38.48,155385208.5,0,140680892.54,24926,78202329.61,38.5,429649826.54,311216566.87,0,-50011,0,170535674.33000004,0,585035035.0400001,99827424.53,904895324.4100001,38321,-50011
000063.SZ,20260709,6,6875,65192669.46000001,16123,3543309,438556293.47999996,14785,16143,-0.0038981288981288615,20,187607921.26999998,166831103.63,242895826.85000002,38.33,85162442.39,0,91998951.76,7910,10872053.759999998,38.5,65192669.46000001,111039787.48,0,0,0,19040835.72,0,150355111.85000002,14415362.759999998,250948372.21,16143,0
000063.SZ,20260709,7,6298,310299716.83,25110,1881822.44,753340531.4300001,24280,25139,0.011218366814505602,29,223059268.68,184105051.25,551569841.1800001,38.76,69860376.3,0,135340395.5,17982,57165073.1,38.33,310299716.83,167979666.5,0,1588046,0,32639271,0,380160093.13,59046895.54000001,530281262.75,25139,1588046
000063.SZ,20260709,8,4927,22197554.1,10872,1769090,296584736.08,10325,10888,-0.0015479876160989466,16,142735580.76,138803195.26000002,145317930.82,38.7,52391211.98,0,85123536.76,5398,-15682818.54,38.76,22197554.1,84481221.26,0,0,0,-642315.5,0,74588766.08,-13913728.54,153849155.32,10888,0
000063.SZ,20260709,9,8039,351887336.96,36659,12613324,1115117014.6000001,35459,36666,0.013953488372093,7,220134870.25,219044217.31,860760283.29,39.24,64031530.4,4,142895761.70999998,27420,289828729.02,38.7,351887336.96,492270855.13,0,422484,4,349375093.41999996,0,415918867.36,302442053.02,894982144.3500001,36670,422484
000063.SZ,20260709,10,6416,38852907.8,15259,6487907,397951912.88,14086,15278,-0.007645259938838029,19,188076071.2,175737774.2,198542271.68,38.94,49397218.2,0,131531535,7670,-16048410.32,39.24,38852907.8,128773033.68,0,0,0,-2758501.32,0,88250126,-9560503.32,209875841.68,15278,0
000063.SZ,20260709,11,4887,10926098.59,10139,-2331215,262611426.87999997,9776,10160,0.0002568053415512357,21,118101881.72000001,121246269.13000003,134328929.75000003,38.95,46764591.76,0,74672471.37,4889,2156562.030000001,38.95,10926098.59,83483673.39999999,0,-11637,0,8811202.030000001,0,57690690.35,-174652.9699999988,144509545.16000003,10160,-11637
000063.SZ,20260709,12,4926,157870897.02000004,19184,-3270334,578339172.54,18380,19199,0.0010269576379974105,15,175746842.64000002,156617500.04,402424008.5,38.99,68331381.56,0,111524357.42999999,13454,87935611.44000001,38.95,157870897.02000004,172281154.97,0,0,0,60756797.54000001,0,226202278.58,84665277.44000001,402592329.90000004,19199,0
000063.SZ,20260709,13,4678,138482717.64,16647,-7329003,492481882.7300001,16068,16664,0.007694280584765251,17,137391060.86,148494840.56,330927695.17,39.29,67198502.08,0,82689540.48,11390,43950136.97,38.99,138482717.64,136912620.45,0,0,0,54223079.970000006,0,205681219.72,36621133.97,355090821.87000006,16664,0
000063.SZ,20260709,14,5803,86020810.99000001,19493,3968751,594935359.5499998,19018,19517,-0.004072283023670058,24,197841499.91000003,190227444.39,393217924.15999997,39.13,84087770.51,2,118865412.34,13215,116969668.77999997,39.29,86020810.99000001,221873595.20000002,0,0,2,103008182.85999998,0,170108581.50000003,120938419.77999997,397093859.6399999,19519,0
000063.SZ,20260709,15,6222,-20603256.49,11875,959137,331578061.28999996,11390,11900,-0.009455660618451432,25,175220475.96,174994398.97,146174675.32,38.76,95983685.14,0,76484167.9,5168,-8216467.160000001,39.17,-20603256.49,83729779.6,0,-54473.99999999999,0,7245611.699999998,0,75380428.64999999,-7257330.16,156357585.33,11900,-54473.99999999999
000063.SZ,20260709,16,5139,-25950689.8,9987,-1007455.6800000002,249606741.69,9758,9992,0.0015479876160991298,5,138889933.84,138415359.74,106895041.63000001,38.82,60090445.410000004,0,83941018.28,4619,-5569628.31,38.76,-25950689.8,71435522.38999999,0,0,0,-12505495.889999999,0,34139755.61,-6577083.99,110716807.85,9992,0
000063.SZ,20260709,17,4345,-25380528,7400,845221,186260902,7134,7408,-0.005667181865018003,8,105878965,108469227,72167430,38.6,45033405,0,61457313,2789,-10921269,38.82,-25380528,60117307,0,0,0,-1340006,0,19652877,-10076048,80381937,7408,0
000063.SZ,20260709,18,3296,7626184.1,6781,-751188,201994115.65,6454,6796,0.007772020725388527,15,88231563.05,93589289.44999999,100320420.19999999,38.9,40878410.3,0,51240704.75,3158,-895053.3499999996,38.6,7626184.1,61370406.199999996,0,0,0,10129701.45,0,48504594.4,-1646241.3499999996,113762552.6,6796,0
000063.SZ,20260709,19,2258,9267975.26,5227,1248876,121947643.26000002,4900,5233,-0.0020565552699228352,6,53437059.8,52889948.4,63166120.86,38.82,19864051.4,0,32863515.400000002,2642,1008197.2000000002,38.92,9267975.26,40088049.8,0,0,0,7224534.400000002,0,29132026.66,2257073.1999999997,68510583.46000001,5233,0
000063.SZ,20260709,20,2793,-10776067.6,4908,-2652962,117640575.8,4748,4909,-0.006955177743431302,1,65904455.8,66578187.599999994,46933494.2,38.55,26556955.2,0,42976768.6,1955,-8868625.8,38.82,-10776067.6,32325964.4,0,0,0,-10650804.2,0,15780887.6,-11521587.8,51736120,4909,0
000063.SZ,20260709,21,4107,-62080918,6258,1456301,177368515,6049,6264,-0.0018158236057068816,6,120254269,123906378,48960064,38.48,76006326,0,48454401,1942,-12865396,38.55,-62080918,38982380,0,0,0,-9472021,0,13925408,-11409095,57114246,6264,0
000063.SZ,20260709,22,2015,10472488.740000002,4883,1134080,118377041.71,4647,4885,0.0051975051975052715,2,45497558.08,45372434.629999995,67641653.08,38.68,16245151.34,0,28817878.74,2632,11796729.709999999,38.48,10472488.740000002,46596371.55,0,468270,0,17778492.81,0,26717640.08,12930809.71,72879483.63,4885,468270
000063.SZ,20260709,23,1600,4405724,3790,-701736,111683271.15,3718,3812,0.0025853154084798714,22,54750604,54349591,55614900.15,38.78,20731024,0,34140293,2118,-3140414.8499999996,38.68,4405724,31675206.15,0,0,0,-2465086.8499999996,0,25136748,-3842150.8499999996,56932667.15,3812,0
000063.SZ,20260709,24,4581,135892602.2,14967,5524139.9399999995,473916134.14,14359,14986,0.010056730273336785,19,177619398.78,165755985.48,290425022.59999996,39.17,71449841.46000001,0,89641111.14000002,9778,-11223565.08,38.79,135892602.2,105482737.88,0,3424332,0,15841626.740000006,0,207342443.66,-5699425.140000001,296296735.36,14986,3424332
000063.SZ,20260709,25,4218,493011039.81,30154,-199839,983465444.37,29265,30169,0.0155731427112586,15,156700041.61,125422676.30000001,838061647.07,39.78,31738916.869999997,8,113144367.85000002,25047,219627930.95999998,39.17,493011039.81,313832202.9700001,0,0,8,200687835.11999995,0,524749956.67999995,219428091.95999998,826765402.7600001,30177,0
000063.SZ,20260709,26,7016,441000421.40999997,29353,-438659.32000000094,1047697795.7399999,27724,29392,0.011563599798893938,39,265937275.38999996,248933889.51,754795681.5500001,40.24,117395196.49000001,13,155499830.67999998,20708,64861370.629999995,39.79,441000421.40999997,216407150.67000002,0,1263544,13,60907319.99000001,0,558395617.9,64422711.31,781760520.3499999,29405,1263544
000063.SZ,20260709,27,5375,121115722.87,13974,-2659229.8,461451134.87,13086,13981,-0.00521868787276344,7,190592354.91,165918642.84,276754560.03,40.03,74334711.46000001,0,99581537.52,7711,-10279805.68,40.24,121115722.87,92084451.56,0,0,0,-7497085.960000001,0,195450434.32999998,-12939035.48,270858779.96000004,13981,0
000063.SZ,20260709,28,5191,19908551.509999998,10450,3399402,313811156.35999995,10071,10456,-0.007244566575068677,6,138593256.73999998,148034891.08999997,157497037.26999998,39.74,59012551.5,0,84502174.02000001,4880,-10446405.330000002,40.01,19908551.509999998,91375327.82999998,0,0,0,6873153.81,0,78921103.00999999,-7047003.330000002,175217899.61999997,10456,0
000063.SZ,20260709,29,3388,79159016.06,10313,4918455,353683120.39000005,9914,10332,0.006290890790135883,19,131461199.77999999,119061984.53999999,220465598.85000002,39.99,56020044.699999996,0,68227621.84,6526,22244598.25,39.73,79159016.06,94256393.08999999,0,0,0,26028771.25,0,135179060.76,27163053.25,222221920.61,10332,0
000063.SZ,20260709,30,3892,79405083.46999997,11267,-2449297.07,341522432.2800001,10742,11280,-0.0017504376094023577,13,135655987.87,128130468.26,205149040.94999996,39.92,51356518.550000004,0,82795647.63000001,6850,-2386510.7800000007,39.97,79405083.46999997,76608664.08,0,0,0,-6186983.550000001,0,130761602.01999998,-4835807.8500000015,205866444.40999997,11280,0
000063.SZ,20260709,31,3082,62237141.68000001,9498,-4653738,311483567.82,9330,9502,0.0025050100200401156,4,124062981.24000001,115958466.92,188423502.9,40.02,47660471.92,0,78226111.32,6248,10227894.3,39.93,62237141.68000001,75699370.98,0,0,0,-2526740.34,0,109897613.6,5574156.300000001,187420586.57999998,9502,0
000063.SZ,20260709,32,3726,16886859.5,7698,-1451914,191208258.57000002,7511,7709,-0.0019990004997502597,11,105830038.6,97016667.64999999,90547612.92000002,39.94,19768523.419999998,0,83184758.17999999,3785,-23355914.230000004,40.02,16886859.5,51599594.05,0,-15984,0,-31585164.130000006,0,36655382.919999994,-24807828.230000004,85378219.97000001,7709,-15984
000063.SZ,20260709,33,3011,51184684.63,7764,-1002940,220370911.21000004,7672,7788,0.00025037556334514565,24,82190664.08,78728817.08,138629866.13,39.95,9326055,0,72836773.08,4661,8716364.42,39.95,51184684.63,77697343.5,0,0,0,4860570.42,0,60510739.63,7713424.420000002,138180247.13,7788,0
000063.SZ,20260709,34,2907,60912084.89,8405,-776575,202747282.79000002,8296,8411,0.0012515644555693905,6,61863112.16,60393390.85,140904688.94,40,6267437,0,53915169.16,5389,19599213.2,39.96,60912084.89,75385154.74000001,0,0,0,21469985.579999994,0,67179521.89,18822638.2,140884170.63,8411,0
000063.SZ,20260709,35,2452,59239469.95999999,7118,184263.0000000001,176217326.36,7059,7129,0.00024999999999995024,11,54414552.72,55024751,120096660.36,40.01,8573192,0,45216749.72,4607,5832439.3999999985,40,59239469.95999999,54614722.68,0,0,0,9397972.959999999,0,67812661.96000001,6016702.4,121802773.64,7129,0
000063.SZ,20260709,36,3150,105482622.33000003,9903,-176145,275938572.91999996,9829,9905,0.0014996250937266253,2,72255903.6,69830490.41999999,205138701.5,40.07,10699120.6,0,59270694.06,6679,29825588.75,40.01,105482622.33000003,89787015.33,0,0,0,30516321.27,0,116181742.93000002,29649443.75,203682669.32,9905,0
000063.SZ,20260709,37,3412,144417350.31,15735,-1506287,410698555.6699999,15462,15747,0.005490391814324903,12,96764346.99,81287103.72999999,323945359.94,40.29,14632731.68,0,78742047.21,12050,98240905.89999999,40.07,144417350.31,158273694.78999996,0,52273,0,79531647.57999998,0,159050081.99,96734618.9,313934208.67999995,15747,52273
000063.SZ,20260709,38,3891,47562058.92,15045,-2881919.42,404456447.26,14888,15050,0.0012410027302061123,5,102915849.79,106193281.4,294124247.28,40.34,24197327.95,0,80923942.84,10997,140368906.96,40.3,47562058.92,227575789.60000002,0,0,0,146651846.76,0,71759386.87,137486987.54000002,301540597.47,15050,0
000063.SZ,20260709,39,4902,2242908.039999998,11455,-490457,306485778.36,11283,11470,-0.003966286564204355,15,134224031.1,133699697.96,170150337.40000004,40.18,40446231.7,0,94047866.80000001,6381,34207731.39999999,40.35,2242908.039999998,129302540.11999999,0,0,0,35254673.31999999,0,42689139.739999995,33717274.39999999,172261747.26000002,11470,0
000063.SZ,20260709,40,3703,15595300.6,9378,-1381474.64,197077373.42,9247,9382,0.0022399203583873422,4,91224909.64,85286122,110385632.78,40.27,12036585,0,79153640.64,5544,9504210.180000002,40.18,15595300.6,78255262.17999999,0,0,0,-898378.4599999986,0,27631885.599999998,8122735.540000003,105852463.78,9382,0
000063.SZ,20260709,41,3898,14767893.39,7673,0,187596472.29,7675,7675,-0.0009932952570153029,2,88649143.60000002,94204290.55000001,93392181.74,40.23,20314575.41,0,69456994.19000001,3777,-15580002.200000003,40.27,14767893.39,62742433.88999999,0,0,0,-6714560.300000003,0,35082468.8,-15580002.200000003,98947328.68999998,7675,0
000063.SZ,20260709,42,3863,30928144,12196,-1815999,293502556.11,12008,12207,0.0017399950285856398,11,91659133.65,90493973.61,199298207.5,40.3,20516092,0,73920195.65,8145,77876089.89,40.23,30928144,147622032.46,0,0,0,73701836.80999999,0,51444236,76060090.89000002,201843422.46,12207,0
000063.SZ,20260709,43,4543,56101239.15,14704,-351219,358230167.49,14650,14712,0.0022332506203474795,8,105239538.04,104319426.52000001,252945897.97,40.39,11761857.040000001,0,93547744,10107,92525232.3,40.31,56101239.15,185057470.26000002,0,0,0,91509726.26,0,67863096.19000001,92174013.3,252990629.45,14712,0
000063.SZ,20260709,44,6492,16900680.240000002,18767,24252,446821436.42,18767,18771,0.002475860361475648,4,140511573.84,142550792.1,304222140.32,40.49,13146744.76,0,127364829.08000001,12275,144770667.98000002,40.39,16900680.240000002,276262437.58000004,0,0,0,148897608.5,0,30047425,144794919.98000002,306309862.58000004,18771,0
000063.SZ,20260709,45,6854,41120657.3,15625,5234064,377643745.7,15424,15639,-0.0009878982464805914,14,152034201.7,156841341.7,214912564,40.45,23882294.7,0,129121129,8570,16950564.999999996,40.5,41120657.3,159637370,0,0,0,30516241,0,65002952,22184628.999999996,225609544,15639,0
000063.SZ,20260709,46,8669,83190021.42,20098,235685,516770179.67999995,19399,20107,-0.003708281829419176,9,158829614.16,200355904.04,303931034.64,40.3,59928825.44,0,124680558.41999999,10730,20385109.18000001,40.45,83190021.42,189041948.95999998,0,-133056,0,64361390.54000001,0,143118846.86,20620794.180000007,357940565.52000004,20107,-133056
000063.SZ,20260709,47,4275,108818861.33999999,16244,504465,456127077.28,15931,16257,0.0007444168734491598,13,132871620.14000002,93098623.2,355034687.08000004,40.33,35834067.199999996,0,85239092.48,11656,153117202.54,40.3,108818861.33999999,190400989.05999997,0,0,0,105161896.58000001,0,144652928.54,153621667.54,323255457.14,16257,0
000065.SZ,20260709,0,274,896790,965,-16533,7483983,890,967,0.0044692737430168635,2,3936968,3023690,4062208,8.99,274783,0,3298495,616,141728,8.95,896790,2739132,0,0,0,-559363,0,1171573,125195,3547015,967,0
000065.SZ,20260709,1,160,-171283,542,8091,3774937,530,542,-0.003337041156840863,0,1663201,1746440,2007862,8.96,202674,0,1460527,370,432705,8.98,-171283,2080345,0,0,0,619818,0,31391,440796,2111736,542,0
000065.SZ,20260709,2,124,79821,412,-10752,1932084,402,412,-0.0011160714285716028,0,825524,776252,1121784,8.95,0,0,825524,278,265711,8.95,79821,1026739,0,0,0,201215,0,79821,254959,1106560,412,0
000065.SZ,20260709,3,202,148457,417,1786,2612075,415,417,0,0,1622892,1648883,961406,8.95,29469,0,1554087,213,-835934,8.95,148457,850593,0,0,0,-703494,0,177926,-834148,989183,417,0
000065.SZ,20260709,4,270,139890,563,-18786,5418334,551,563,-0.0033519553072624986,0,3149962,3209062,2152962,8.92,0,0,3134815,281,-1195990,8.95,139890,2143629,0,0,0,-991186,0,139890,-1214776,2268372,563,0
000065.SZ,20260709,5,253,-1290453,633,94586,5845273,624,634,-0.0044843049327353305,1,3088020,3299642,2411993,8.88,1329668,0,1918553,371,402804,8.92,-1290453,2557837,0,0,0,639284,0,39215,497390,2757253,634,0
000065.SZ,20260709,6,299,-2280274,649,-32708,7439637,632,651,-0.002252252252252404,2,2726819,5151659,2106758,8.86,2299778,0,2197883,333,-764627,8.88,-2280274,2922472,0,0,0,724588.9999999999,0,19504,-797335,4712818,651,0
000065.SZ,20260709,7,140,885,329,-2658,3695712,326,329,-0.0011286681715575381,0,1593908.4,1531062,2161992,8.85,0,0,1593908.4,186,630045,8.86,885,2100918.6,0,0,0,507010.19999999995,0,885,627387,2101803.6,329,0
000065.SZ,20260709,8,78,2658,209,0,1864505,209,209,-0.0011299435028248347,0,733913,788721,1075784,8.84,0,0,733913,131,284405,8.84,2658,1127934,0,0,0,394021,0,2658,284405,1130592,209,0
000065.SZ,20260709,9,119,-7947,220,-17700,2485270,217,220,-0.0011312217194569894,0,1647836,1615051,852519,8.83,7947,0,1639889,98,-754585,8.84,-7947,837434,0,0,0,-802455,0,0,-772285,837434,220,0
000065.SZ,20260709,10,185,0,321,-21168,3056292,318,321,-0.001132502831257054,0,1920022,1904146,1127450,8.82,0,0,1920022,133,-776696,8.82,0,1136270,0,0,0,-783752,0,0,-797864,1136270,321,0
000065.SZ,20260709,11,518,-2704044,632,0,9340664,632,632,-0.00680272108843543,0,6679224,8415341,925323,8.76,2792621,0,4446013,114,-4785974,8.82,-2704044,2013453,0,0,0,-2432560,0,88577,-4785974,2661440,632,0
000065.SZ,20260709,12,112,3508,215,0,1995938,215,215,-0.0011415525114155008,0,876672,921265,1074673,8.75,0,0,876672,103,149900,8.76,3508,1115758,0,0,0,239086,0,3508,149900,1119266,215,0
000065.SZ,20260709,13,260,-748668,421,0,4150086,422,422,-0.0034285714285713555,1,2610363,3209242,940844,8.72,773140,0,1907855,162,-1519730,8.75,-748668,1444619,0,0,0,-463235.99999999994,0,24472,-1519730,1539723,422,0
000065.SZ,20260709,14,234,-112036,441,19987,4927494,429,441,-0.0011467889908256636,0,2895209,2815021,2064678,8.71,118140,1,2826545,195,-638307,8.71,-112036,1976705,0,0,1,-849840,0,6104,-618320,2032285,442,0
000065.SZ,20260709,15,102,8699.999999999998,267,-33891,3882577,266,267,-0.0011481056257177454,0,1678625,1592450,2256236,8.7,17400,0,1661225,164,655086,8.71,8699.999999999998,2177852,0,0,0,516627,0,26099.999999999996,621195,2203952,267,0
000065.SZ,20260709,16,105,4344.999999999999,283,-5238,3277974,283,285,0.0034482758620690964,2,1383137,1129631,2143105,8.73,30520,0,1352617,178,1009129,8.7,4344.999999999999,1859972,0,0,0,507355,0,34865,1003891,1894837,285,0
000065.SZ,20260709,17,163,0,229,0,2331000,232,232,-0.004581901489118089,3,1847930.92,1831796,499204,8.69,0,0,1847930.92,69,-1332592,8.73,0,483069.08,0,0,0,-1364861.8399999999,0,0,-1332592,483069.08,232,0
000065.SZ,20260709,18,46,5225,208,0,1166879.8800000001,208,208,0.002301495972382204,0,343772.12,426769,740110.88,8.71,0,0,343772.12,162,308116.88,8.7,5225,817882.76,0,0,0,474110.6399999999,0,5225,308116.88,823107.76,208,0
000065.SZ,20260709,19,107,592759,252,0,3349443,252,252,0.0022962112514350826,0,1458564,1381801,1967642,8.73,868,0,1403570,145,-6918,8.71,592759,1351378,0,0,0,-52192,0,593627,-6918,1890879,252,0
000065.SZ,20260709,20,75,3484.0000000000005,215,0,1323403,216,216,-0.002290950744558943,1,410729,491751,831652,8.71,0,0,410729,141,336417,8.73,3484.0000000000005,909190,0,0,0,498460.99999999994,0,3484.0000000000005,336417,912674,216,0
000065.SZ,20260709,21,67,-2603,168,0,1059761,168,168,0,0,413385,421215,638546,8.71,4345,0,409040,101,219934.00000000003,8.71,-2603,644634,0,0,0,235594,0,1742.0000000000002,219934.00000000003,646376,168,0
000065.SZ,20260709,22,25,0,217,0,1525174,217,217,0.0011481056257175413,0,308263,310879,1214295,8.72,0,0,308263,192,903416,8.7,0,1216911,0,0,0,908648,0,0,903416,1216911,217,0
000065.SZ,20260709,23,49,-32700.130000000034,100,0,1307475.13,100,100,0.0011467889908256636,0,743588.0000000001,754060.1300000001,553415,8.73,217776.13000000003,0,538903,51,-167945.00000000003,8.73,-32700.130000000034,365720,0,0,0,-173183.00000000003,0,185076,-167945.00000000003,563887.13,100,0
000065.SZ,20260709,24,72,43733,253,874,2676711,252,253,0,0,790742,739235,1936602,8.73,2619,0,788123,180,1153634,8.74,43733,1839617,0,0,0,1051494,0,46352,1154508,1885969,253,0
000065.SZ,20260709,25,58,23652,133,0,1201911,133,133,0.0034364261168384146,0,340913,340038,861873,8.76,0,0,340913,75,498183,8.73,23652,837346,0,0,0,496433,0,23652,498183,860998,133,0
000065.SZ,20260709,26,40,2631,126,0,1049936,126,126,0,0,138416,184020,865916,8.76,0,0,138416,86,679265,8.76,2631,908889,0,0,0,770473,0,2631,679265,911520,126,0
000065.SZ,20260709,27,69,0,121,0,1409875,121,121,0.0011415525114155008,0,482769,473975,935900,8.77,0,0,482769,52,461925,8.76,0,927106,0,0,0,444337,0,0,461925,927106,121,0
000065.SZ,20260709,28,86,0,135,0,999150,135,135,-0.0045610034207524686,0,796359,634484,364666,8.73,0,0,796359,49,-269818,8.76,0,202791,0,0,0,-593568,0,0,-269818,202791,135,0
000065.SZ,20260709,29,33,4389,205,0,1818347.2,205,205,0.004581901489117886,0,288710,288710,1529637.2,8.77,0,0,288710,172,1236538.2,8.74,4389,1525248.2,0,0,0,1236538.2,0,4389,1236538.2,1529637.2,205,0
000065.SZ,20260709,30,66,21024,113,0,1004003,113,113,-0.0011402508551881171,0,456006,521703,482300,8.76,0,0,456006,47,-60427,8.77,21024,526973,0,0,0,70967,0,21024,-60427,547997,113,0
000065.SZ,20260709,31,85,33364,216,0,3310975,216,216,0.004566210045662206,0,587138,1140276,2170699,8.8,0,0,587138,131,997059,8.76,33364,2690473,0,0,0,2103335,0,33364,997059,2723837,216,0
000065.SZ,20260709,32,165,-21940,240,0,1358947,241,241,-0.002272727272727426,1,744908,737008,621939,8.78,26340,0,718568,76,-93129,8.8,-21940,609639,0,0,0,-108929,0,4400,-93129,614039,241,0
